trial,slope,temperature,beta,lr,polyak_alpha,polyak_beta,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
71,4.381022115384043,0.18696595888564127,5.034271190983694,0.0847280877316502,0.0,0.0,1.968963095335731,0.3106801984448497,228.6492422042552,12.539116299331887,-47.525662367087406,-44.974986226608046,-93.92109577052713,9.41536719915847,16.042943954467773,15.821610450744629,nan,0,1.1757140159606934
72,8.607329196047578,0.13874343705483314,3.5153863621317063,0.04280822525304228,0.0,0.0,0.6907441024601114,0.14380590429770945,161.34743138834597,9.41545487813069,-54.39145257862738,-57.70379959799926,-72.65060079568,4.8795841531980795,7.255964279174805,4.7388434410095215,-1.0,29,1.156303882598877
73,2.7224251157207373,0.2814218748363605,8.699278270760935,0.02799746485704662,0.0,0.0,0.22368552605107112,0.3549855163736488,227.10795019068618,7.244366399498143,-75.47925313641608,-39.70309723531518,-73.15841775336435,15.036428977743698,8.572419166564941,8.540262222290039,0.048066875653082534,2,1.1593480110168457
74,1.0538760460461272,0.25765546908269643,4.509005219853481,0.054724744302830176,0.0,0.0,0.11432553130068202,0.22573322885774938,230.92200669808207,8.164317029483328,-51.067294135339935,-51.19898674891448,-85.81706184937967,9.466400564325246,2.963850498199463,2.963850498199463,-0.0488262910798122,6,1.1588468551635742
75,3.1731469742089673,0.10344254540865208,5.776509619542106,0.06510502458113507,0.0,0.0,0.6504235948644608,0.2932693560799711,11.345505214929664,10.595697548313261,-53.837293928261644,-55.63619041061822,-68.07548621481332,11.077591248951572,nan,51.35667037963867,nan,0,1.1533660888671875
76,3.2891406987834944,0.16791903659198848,9.78874359773631,0.004731288303010754,0.0,0.0,1.9880076587071847,0.3047568078126753,50.99658072475151,11.167580567335083,-73.28270520196295,-58.41166629261659,-79.1608140911341,3.103202782804395,6.4380621910095215,6.4380621910095215,-1.0,24,1.1732361316680908
77,6.788206889905503,0.15204903426681418,2.6783496528027753,0.016669299773896206,0.0,0.0,1.4059452742434755,0.35407557085164804,34.43001312658012,11.919548505454507,-78.0679218377175,-39.75577052380113,-74.17330586084776,3.686475133477554,2.0823116302490234,1.6307281255722046,-0.10536980749746706,12,1.183450698852539
78,5.791805447242144,0.19333872503331007,3.712605730481671,0.016505003410678922,0.0,0.0,0.20534421840143066,0.21047362006265194,129.22754887370283,6.773003927751539,-57.86000730749045,-58.42674967573634,-67.49836146547638,4.946883972022051,5.44437313079834,5.407495498657227,0.5806451612903231,22,1.1657941341400146
79,7.947032986510928,0.10689226741803912,1.2796264006285596,0.0034245170878703574,0.0,0.0,0.7968689185598311,0.37447498571928234,167.06577086818837,7.02633139501688,-72.66412430856282,-48.72625877791573,-84.21067363963176,19.978401567441978,5.26975154876709,5.26975154876709,-0.02610441767068273,3,1.2613251209259033
80,6.810978633110182,0.08081945022210758,4.526539389190475,0.002779102103215469,0.0,0.0,0.5482038640447029,0.4128161493968266,15.963032460917152,6.002515357152696,-67.73715168497682,-50.8460908049395,-70.22732437556158,18.33906840624874,15.579549789428711,15.579549789428711,-1.0,52,1.175940990447998
81,4.36067518368067,0.27467483222410544,2.8016508752637357,0.0016897190860733228,0.0,0.0,0.3535125242387942,0.3600825492841235,212.52074456264333,7.145430003888382,-65.57633076866243,-41.35287094262442,-95.93250194970913,13.601522541700474,124328.828125,124328.765625,-0.07912087912087915,1,1.4666712284088135
82,8.23319365432733,0.2779236048545668,7.120314418671023,0.020827080316903664,0.0,0.0,2.874368783935713,0.24598953334055862,64.54285853395116,8.587354063686465,-49.884962272803065,-53.73727409777512,-66.60541609018117,6.818931657800092,12.677718162536621,12.38558292388916,-1.0,43,1.1738948822021484
83,2.086242739123187,0.2545636368709739,2.6318931288926715,0.03646178971643405,0.0,0.0,0.4162019015141132,0.49357358605008567,15.411465259353792,8.039207230420564,-74.0078270214801,-47.329325844561254,-104.92777701524629,12.894928667662784,3.3131279945373535,2.746978521347046,0.1471571906354514,14,1.1553127765655518
84,0.7157646947716745,0.29367928492172274,7.073314771652827,0.033258752788210104,0.0,0.0,1.2030506294393168,0.21469584997532434,211.22678622799376,8.900151054429886,-74.10275482431085,-49.999375105389674,-74.63149303472179,12.238265807512317,4.989436626434326,4.989436626434326,0.1646586345381526,3,1.1478149890899658
85,1.3554546773685967,0.22604754247610967,3.371278853703859,0.004290923327230406,0.0,0.0,7.021777608958333,0.45045222302071924,33.26293906534872,10.297497234616266,-63.61701164905424,-51.822193599470964,-105.04277317760045,19.64112677678522,1.0544456243515015,0.9358299970626831,-0.11567164179104483,7,1.1426749229431152
86,7.362413830666278,0.2317534962829799,4.1969605070907985,0.0025734735024334965,0.0,0.0,1.1982624899544603,0.3754379064152075,50.48996357544879,7.541943126325964,-74.90460577642175,-45.74517403252655,-90.03486914827849,5.741586458504563,0.7306820750236511,0.7178587913513184,-0.005602240896358641,8,1.1643390655517578
87,4.88783368738818,0.2311511266691658,4.139745868417577,0.008076595950916664,0.0,0.0,1.7141381484366736,0.36006536687529594,108.76737809495148,11.388174808493744,-70.14048139754794,-37.11885559924049,-96.21441932700324,4.765401585634212,15.883099555969238,15.861784934997559,nan,0,1.1582040786743164
88,2.0320819008192172,0.1493762129732689,7.450765751472485,0.012405861274968859,0.0,0.0,0.14011736848716616,0.3050171190649795,229.55060478074734,12.484484880945434,-67.99018313047871,-38.9642037214031,-86.653358788079,7.588297466960193,15.734184265136719,15.688993453979492,nan,0,1.1544420719146729
89,5.259925363481954,0.14237113640913876,5.198583368245088,0.06889286660292797,0.0,0.0,0.22712675049039968,0.22902384547071405,203.1106655940193,12.017320534915523,-69.5743805074913,-44.833037118550656,-93.37743994160913,1.0199874786473746,15.992632865905762,15.834102630615234,nan,0,1.1532809734344482
