trial,slope,tau_ms,weight_subthreshold,lr,polyak_alpha,polyak_beta,grad_clip_norm,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
31,9.691342458124995,3.030266753692378,0.1065180212385074,0.01428745428563566,0.0,0.0,0.5366210657352173,0.1816811205581045,143.35811986803466,8.785742832325209,-71.49125579114356,-54.51733605507022,-67.31383106436054,3.2575149419494136,6.779557704925537,4.179220199584961,-0.6889952153110047,10,0.9093849658966064
32,3.5953409023124436,2.6896625187976757,0.19211250297529955,0.006659053930263871,0.0,0.0,1.346672104140989,0.5197499489283964,80.10731447771057,9.771818096153545,-79.98426658740107,-36.976170313106884,-105.54056341579533,13.966941413037278,6.897243499755859,6.897243499755859,nan,0,0.8593299388885498
33,4.019367207331254,2.842560255366509,0.16384184802028903,0.005243294994536405,0.0,0.0,0.4351687822469358,0.3003670415625513,154.6390597473723,12.472510840837899,-57.201429430324666,-40.76531456960051,-91.04381260451626,10.28538539648084,6.038729190826416,6.038729190826416,nan,0,0.8479349613189697
34,4.960780207120175,2.2005747969905007,0.037205944592968644,0.049324248159485044,0.0,0.0,0.10050418556573724,0.24016205630951148,171.38228349781645,10.547413768440409,-62.096150740664804,-54.86103984863627,-98.38512826371311,7.811447580128477,5.044945240020752,4.606942653656006,nan,0,0.8599271774291992
35,2.299977911300714,3.5656411312972907,0.11781762417372886,0.0376380616403169,0.0,0.0,5.397496206301077,0.3974391138051916,12.135408647405733,9.338907596641896,-79.90310334826304,-45.87461410196658,-78.3187053962443,11.680824000687402,48.69967269897461,45.581119537353516,-1.0,44,0.8616981506347656
36,1.7342543006869806,3.8848085016170453,0.093997623328344,0.04086090052103028,0.0,0.0,0.7225837174532498,0.3752007406329125,169.50959383712146,6.00010534844966,-77.91953093504917,-42.53843897811112,-73.86949334194533,14.636329846898494,5.144820213317871,5.144820213317871,0.1646586345381526,3,0.8970270156860352
37,5.01919679914637,2.0445376412592,0.2540501325033395,0.009627933315122857,0.0,0.0,0.964221853122584,0.1630203188400692,162.49281578731689,11.65906131049248,-54.1143525971342,-41.89056254081077,-76.78961850402472,2.4063744408884356,6.837913990020752,5.951178073883057,-0.1504702194357367,2,0.8583929538726807
38,2.6556388159833992,3.2027455256226958,0.11365276709193262,0.008299875484165846,0.0,0.0,0.1468932470197959,0.3569926329210298,24.552456843763682,8.888959545835512,-61.534114990792155,-40.93452365195681,-94.93814815440443,6.227224456039062,5.502494812011719,5.4871368408203125,0.24660397074190177,2,0.9321939945220947
39,6.863232949483848,3.5276881345767164,0.24646656979166778,0.013330196841603036,0.0,0.0,4.723033508876602,0.2647162653279408,189.7331108672618,7.99469481163196,-51.27055181149378,-55.571661256999036,-93.82369147073854,8.620436579101415,6.742957592010498,6.742957592010498,-0.16190476190476188,5,0.8635189533233643
40,4.652943229287142,2.569615177299779,0.13271687817028366,0.014200033642695635,0.0,0.0,0.21911602500307767,0.46446935318174254,78.88740288075786,6.026855311096101,-71.75717597625632,-51.558661028028155,-95.88687974630018,15.925554433066935,6.093747138977051,6.093747138977051,-0.0488262910798122,6,0.8538963794708252
41,8.410442862549456,3.5751111697264335,0.226050169033683,0.005064883299648808,0.0,0.0,0.6625860950155903,0.50661391759991,20.894585383388794,9.111589597241926,-78.68695905471955,-36.733810846774766,-74.44057533360066,19.661070385522258,12.199424743652344,12.199424743652344,-0.2949308755760362,22,0.851478099822998
42,7.152518469021366,3.2647101015326028,0.040584578553356974,0.030076210579890406,0.0,0.0,4.792157620310398,0.13058628188636268,219.33692229008426,8.526502176928675,-55.79458056842969,-52.33614781303979,-70.03049654316692,8.804304529379486,4.1837615966796875,4.079554080963135,-0.0488262910798122,6,0.8533546924591064
43,3.46748309312939,3.85832526454214,0.2773950658975387,0.04961774724730582,0.0,0.0,0.8233147204136705,0.4419931122782503,96.45413463797338,13.312549953866668,-50.7140899333051,-35.83966116589246,-107.00803614914989,5.623438682738338,11.255372047424316,11.255372047424316,nan,0,0.8542709350585938
44,8.40646811325441,3.9620096227075456,0.14416796723967548,0.016891214399415114,0.0,0.0,7.282905435764149,0.1889828555896058,79.1972820094205,9.394816487638096,-63.44044839180124,-52.71318929833155,-74.42973095847373,5.241638745216073,5.881876468658447,5.881876468658447,-0.1547619047619047,15,0.8744609355926514
45,8.145261396219619,2.08469222799741,0.0779394736878919,0.012224432289489778,0.0,0.0,0.262197536451775,0.22246074741371835,170.198982058796,12.81414652473678,-58.87056162941448,-51.146026852679476,-101.54489410115069,3.552577693670224,6.107299327850342,6.107299327850342,nan,0,0.8726727962493896
46,4.181044600786658,2.8898755220540124,0.07244688190944205,0.01235156242243932,0.0,0.0,2.694422273316485,0.3813347137525584,181.16019000428417,9.753055980668128,-78.37881570914213,-35.4040123264345,-79.79135676549545,17.039468477112568,5.649065971374512,5.637487888336182,-0.07912087912087915,1,0.8513939380645752
47,3.239116987337319,3.0939755751564366,0.07952318657249158,0.006238025367287706,0.0,0.0,9.03643329604944,0.3879630869435113,110.78339440291263,13.6435089664642,-73.01662426765554,-55.3715969265296,-69.93493693533385,17.942624216108836,5.896546840667725,5.896546840667725,-0.25235404896421837,9,0.8586709499359131
48,6.983707287762267,2.293486466415305,0.1100172518753903,0.009228515005166093,0.0,0.0,1.256687439731375,0.2861180956260628,124.7744816647797,7.006290842831829,-69.31742396288548,-41.14619154913831,-71.93036413994135,7.605440207151524,4.978654384613037,4.929440021514893,0.2,5,0.9251058101654053
49,1.8276485942884433,2.6725716608547234,0.21525585980268502,0.015889227855319876,0.0,0.0,2.4230802472795885,0.38434190680932395,24.083746817879604,11.325813452582246,-54.11760354965973,-49.39963310340769,-83.76060747719588,19.760058452957583,nan,22.862764358520508,nan,0,0.9769301414489746
50,2.399127923513529,3.9752948955129233,0.28488091287023803,0.013515060852204566,0.0,0.0,0.6115800628153648,0.23215325765240355,66.34967785272165,10.583821550394006,-58.616385525307514,-46.27232009938842,-70.8891698925292,12.495143106520212,nan,6.29371452331543,nan,0,0.8815131187438965
51,0.5699415626345523,2.032460912684943,0.20071122903708963,0.01753899684946945,0.0,0.0,3.1818132017619547,0.38932181605622196,126.8147051499967,6.984120213289385,-55.38767802473011,-56.69731596263249,-108.80435479860994,10.282092098205782,7.033416748046875,6.426943302154541,0.2745861733203505,4,0.8552868366241455
52,7.9757815862703145,2.905015863048768,0.16414988128323021,0.03532121652030681,0.0,0.0,6.572765122285469,0.3806375642250091,141.66241259397844,13.992432490991039,-55.068562194064974,-38.78524199431057,-94.41253824361601,10.669378969019384,6.641454219818115,6.641454219818115,nan,0,0.8786110877990723
53,6.816083137624306,3.685309243436392,0.13457934240514038,0.008398704610671149,0.0,0.0,2.547482058951176,0.2880359485991885,234.0818678522268,9.33910841714221,-51.74483513191657,-46.850272056387595,-99.92171668114712,12.027954107006774,6.789577484130859,6.789577484130859,nan,0,0.8707609176635742
54,7.199071096950184,2.6478025254385766,0.24845834011128493,0.0053288584619568605,0.0,0.0,7.444875213404944,0.5097437592616744,60.154266525173945,6.024215919005929,-71.74363945843298,-55.17140419112274,-93.30854702602548,17.883341172376475,9.645611763000488,9.645611763000488,-0.6101694915254237,9,0.8624858856201172
55,7.916925794708695,2.9595970055103065,0.25489716073382096,0.005460035288958821,0.0,0.0,1.5041990289694134,0.471260642812946,99.20620692769543,12.761501019927929,-60.55354429539465,-59.80963239443582,-101.50684791935532,18.69428285895269,7.076828956604004,7.076828956604004,-0.16190476190476188,5,0.8783679008483887
56,4.859699867614229,3.95609149157596,0.08791130232984558,0.006809869816633601,0.0,0.0,1.4265101985368553,0.3877343180379215,148.95989262547525,13.436374868578191,-69.14579928937916,-42.08594054293143,-75.2588678046233,19.538292451988852,4.807596683502197,4.786273002624512,0.1646586345381526,3,0.8608641624450684
57,5.90304136155249,2.949753672951408,0.286026074596029,0.018597432416214674,0.0,0.0,0.4066818366266759,0.46521920665699285,14.18059112886096,13.617897720985969,-66.29434238385421,-39.050189856378324,-85.48791868005122,11.728341317633944,6.345661163330078,6.345661163330078,nan,0,0.8758578300476074
58,1.8280714822127457,2.2618426242929983,0.11853460896191462,0.03214806326929301,0.0,0.0,2.6257597230394922,0.37843080120453704,92.65691428288352,12.62778072302558,-70.75952502067584,-47.693965345534835,-84.79214755546361,15.10790077512228,5.636222839355469,5.507183074951172,0.08958130477117816,4,0.8686420917510986
59,1.5880356985917476,2.103442983332782,0.24002342075745833,0.03852795372458292,0.0,0.0,5.80637449937926,0.30148131362739333,118.47612751955351,11.44226319071595,-63.014706627820864,-43.516984076035136,-79.66354357063334,14.479389650055632,6.733806610107422,6.577908515930176,0.08958130477117816,4,0.8564798831939697
60,6.849828137009481,3.890833144879897,0.29004596342467,0.021581578501696008,0.0,0.0,1.9616993684151776,0.28942301314207725,199.358952587875,10.325780487679339,-73.23526426455373,-43.00897895952362,-106.52968624285272,5.160145426762496,10.809276580810547,10.809276580810547,nan,0,0.8802857398986816
61,4.975413958359759,2.5316188265501314,0.21109743025668334,0.01265066212712139,0.0,0.0,0.2924680578726615,0.2505964492303367,192.1962315929038,9.480561154640528,-62.5684541322074,-35.31507703791175,-99.41723813679869,1.3715022411827564,7.037807941436768,7.037807941436768,nan,0,0.9302542209625244
62,5.869743011571294,3.008127813129102,0.048465217935358115,0.007136490836704804,0.0,0.0,1.2252317135731918,0.3281996449630727,35.615700189104146,7.956014877286637,-54.59279914612358,-40.60444920038095,-84.55299706936488,5.845881575265066,5.975437641143799,5.3918232917785645,0.1471571906354514,14,0.8774380683898926
63,7.7674891454522434,2.181403532179937,0.17584108655217925,0.012600516395545582,0.0,0.0,3.2499361890923377,0.44806449663888154,130.00063574116945,6.119660447471474,-56.13696700403713,-44.64256111477081,-109.01915572783054,16.523221039023117,6.754534721374512,6.738543510437012,0.12967032967032968,1,1.0004520416259766
64,6.529824040005613,2.8473102411012103,0.03563313692867352,0.010749422631738089,0.0,0.0,7.563566501978724,0.22484519885769513,185.588103087288,8.465789964546506,-57.761817227869294,-44.96267591337567,-103.55688743479084,4.671926721172951,5.2437825202941895,5.2437825202941895,nan,0,0.8766958713531494
65,5.759004306250961,3.860211038500248,0.23674261196067786,0.03706772097132115,0.0,0.0,0.20568001676827394,0.2377811059019415,167.13741133246978,13.46841317016007,-59.83004877554364,-45.80467136101138,-80.89932373832727,9.370987703384447,7.020610809326172,5.7886128425598145,-0.1504702194357367,2,0.8681209087371826
66,5.812468027081429,3.004825987261877,0.08439455216216488,0.015335197788500135,0.0,0.0,0.1798846816546782,0.2817955556844878,22.45957000530906,9.172030773797577,-48.49117264587386,-39.87632999021129,-68.26593941403206,3.903800117515801,63.949771881103516,63.219024658203125,-1.0,53,0.8835549354553223
67,3.3875259315948156,3.942270303604656,0.20856444691800557,0.008417166233488819,0.0,0.0,0.6697104266386829,0.2914348879927104,126.37028411893078,10.67782523850355,-72.6526071502459,-54.97574401827575,-74.8085180310739,13.765186423991926,5.38433837890625,5.38433837890625,0.06156716417910444,7,1.12620210647583
68,0.7927694283954243,2.5176712744747993,0.2730269022390597,0.009722345964513589,0.0,0.0,0.17832914975311664,0.35586768877672365,158.85313346748683,8.13589966386412,-62.26307015134776,-59.4232511627668,-104.15242763298075,10.846766392455034,7.806055545806885,7.806055545806885,0.1646586345381526,3,0.8650538921356201
69,4.648815197707442,3.0090904794078743,0.05430295520105172,0.006846051611096927,0.0,0.0,9.13814037185325,0.49987997054463157,81.22462339533995,13.725358055172133,-63.49803468565463,-57.91089609107873,-109.19709437351094,14.779899603105756,6.062741756439209,6.062741756439209,nan,0,0.882526159286499
70,2.5385543917855276,3.7190615836186502,0.11785735158035002,0.04145295103502425,0.0,0.0,0.7056815038280964,0.33547403394379227,49.4465497515722,7.502498952040472,-65.1667472075765,-53.39848527116338,-82.25403141142148,10.228157637251512,7.430307388305664,7.266445636749268,0.1509971509971509,17,0.8815290927886963
71,4.381022115384043,2.8965047091074876,0.19413563642206988,0.005614561593883942,0.0,0.0,1.1674036266032475,0.47860651792430237,35.63363833976292,12.277926783275587,-65.09494009550131,-44.72914201026749,-109.82259503602933,12.901600635294203,9.128338813781738,9.128338813781738,nan,0,0.8569638729095459
72,8.607329196047578,2.558974747140379,0.12589757784285033,0.005150107008760113,0.0,0.0,0.28456112070179934,0.49904208706539105,75.05546711711493,9.954965945679948,-69.57977886625486,-35.09348138394393,-99.61209583797694,18.344332428295875,5.602731704711914,5.602731704711914,nan,0,0.8530211448669434
73,2.7224251157207373,3.7109507268357635,0.05244568248741457,0.007620069595739141,0.0,0.0,0.7911380036333174,0.196837772569373,221.13232532088088,9.368005223474942,-69.35989095668253,-50.474111327530224,-65.47974106736909,12.757128319414516,4.418299674987793,4.418299674987793,-0.09542356377799423,4,0.8720400333404541
74,1.0538760460461272,2.779778937745218,0.0087214842506391,0.03234774584721735,0.0,0.0,9.319398221946056,0.39083300206753374,135.29945469874687,6.287343050715418,-50.3254939361041,-57.90486360482002,-107.88624348345284,6.222303636241848,4.795897960662842,4.647097587585449,0.40191387559808617,10,0.8565828800201416
75,3.1731469742089673,3.0614465821204684,0.12197944311058886,0.016689248872346747,0.0,0.0,0.9492362232804608,0.39231343060121926,119.43137916322918,13.162311680035204,-52.347242032100645,-55.05919638735393,-93.25642122077255,15.824565027758773,5.320167064666748,5.060150146484375,0.019047619047619067,5,0.8616156578063965
76,3.2891406987834944,3.9530541328302915,0.1947627079745761,0.021125806214156224,0.0,0.0,0.10414726071597927,0.2960786432100585,131.2312629178924,7.395935536192634,-66.13806790625833,-44.35160488725733,-66.20484463360243,13.574429042271772,5.0954270362854,5.0954270362854,-0.0488262910798122,6,0.8803911209106445
77,6.788206889905503,2.372966589511728,0.1721952624457466,0.011394668100851253,0.0,0.0,0.3055308445217042,0.41779134095342757,13.724887313221297,11.640066213060226,-71.21973173899693,-38.44602714465463,-92.72495412982377,4.792685717331704,5.662141799926758,5.662141799926758,nan,0,0.8680119514465332
78,5.791805447242144,2.602801273440371,0.04687237192819272,0.005856632725305985,0.0,0.0,9.055442160344002,0.3454698249656812,117.62785289735393,8.041583794520044,-71.74624790257523,-45.66845498066267,-75.46941781171043,16.86413310903764,4.216877460479736,4.216877460479736,0.380952380952381,5,0.9559547901153564
79,7.947032986510928,2.06213920013968,0.13520803316021598,0.035902787353310754,0.0,0.0,9.509003928521773,0.42923574873687853,101.46407020818994,6.534430108775514,-63.06087505370563,-49.15546307429035,-101.13594732861323,18.026753121738285,6.76112174987793,6.3524909019470215,-0.09542356377799423,4,0.863929033279419
80,6.810978633110182,2.7836754198201055,0.11084131385437584,0.007777934409393873,0.0,0.0,0.2636247491773626,0.36986379795863944,234.05409819475844,6.413977504264651,-52.14887670498987,-43.85708605146153,-98.23536838253415,13.067966247373446,6.263622283935547,6.263622283935547,-0.07912087912087915,1,1.0983970165252686
81,4.36067518368067,2.400366861169719,0.08226072068801996,0.0053954690405691634,0.0,0.0,1.7003102609543423,0.4603989004653853,39.58793408719913,6.555252066379978,-45.227882373170885,-44.0907535385335,-98.60498189600449,9.550645162171552,7.376819610595703,7.001815319061279,0.07142857142857144,15,0.86893630027771
82,8.23319365432733,3.360069870815783,0.21878137315811677,0.018692790570403725,0.0,0.0,0.1425005895204475,0.35234474278774136,228.5202819285033,9.509800547094478,-48.48444137991795,-38.27977005053846,-94.51296577591205,14.224171077464948,7.232397556304932,7.232397556304932,nan,0,0.8760030269622803
83,2.086242739123187,2.362642917531705,0.0928956090081553,0.006057023026940478,0.0,0.0,1.4285099998939335,0.38816297427792795,161.91465586999627,12.169694964958735,-67.19247925063802,-58.69408753754668,-102.303234149937,12.714520065801425,6.2003631591796875,6.163202285766602,-0.07912087912087915,1,0.8724629878997803
84,0.7157646947716745,3.3496255048117396,0.16204258569990876,0.006233498455346161,0.0,0.0,0.17858352987985845,0.3780462569965446,188.27304298639132,12.048389076284767,-59.571144520973924,-57.88104635712769,-109.22201177663844,15.860693389119382,8.27186107635498,8.27186107635498,nan,0,0.8630211353302002
85,1.3554546773685967,2.5269508563786354,0.27696706058088494,0.031575267304473326,0.0,0.0,4.338334627555054,0.1969792622359082,136.35657986366843,12.261696821852063,-74.30240384822139,-49.81442073072141,-68.63738208149121,4.260361833696148,7.073936939239502,6.851410865783691,0.06156716417910444,7,0.8576028347015381
86,7.362413830666278,2.7104356682423996,0.16178279467607473,0.01550884993243674,0.0,0.0,7.570942977644169,0.3697452289562564,24.151187876885196,11.227739070253987,-59.19122807823853,-36.19923735355667,-69.20892105253058,15.239177414190848,12.232525825500488,12.232525825500488,0.5624999999999993,23,0.865664005279541
87,4.88783368738818,2.697721304092795,0.18510687304816822,0.008719236479617606,0.0,0.0,0.22180616658496882,0.3001395964562891,14.406164711998002,9.84309574725248,-48.63643222120364,-49.15872279713807,-66.70344261741523,13.397271632235668,nan,262.7088317871094,nan,0,0.8627607822418213
88,2.0320819008192172,3.4335035003272187,0.02197379585026542,0.011158258739861362,0.0,0.0,0.842217647447493,0.3893779133207444,35.17513933484265,10.074176601493468,-55.653400252419836,-58.365775694009486,-94.49077105681546,14.624540198025741,nan,16.53152847290039,nan,0,0.871845006942749
89,5.259925363481954,2.933018526276686,0.05344024312252089,0.026804701990080313,0.0,0.0,0.15998747969285107,0.4220264225867018,46.126413330617844,8.78671918616418,-55.853138713646814,-40.61147745339716,-86.66696927785607,19.180293026300184,6.481685161590576,6.481685161590576,-0.6101694915254237,9,0.9286205768585205
90,1.9469649757751,2.722597797705366,0.03028535978943404,0.0058253785065681025,0.0,0.0,0.476738267782546,0.4004957458768364,222.8260975237692,9.78749643126228,-74.39039564610371,-40.676710902901036,-99.05871910730852,17.013604889982993,5.128650665283203,5.128650665283203,nan,0,0.8665342330932617
91,7.115043563238492,3.7052454380789,0.22944388450675202,0.006538085870673272,0.0,0.0,0.13495702917823543,0.12457031254015487,145.04319846567262,9.152744051181973,-60.526582449610956,-46.67978078855182,-68.38702193450371,5.072897945469694,5.027750015258789,5.014558792114258,0.06156716417910444,7,0.8736681938171387
92,4.738484617953292,3.143901251282405,0.2507763242750527,0.020664839632325432,0.0,0.0,0.3381372809297369,0.2910504573655922,223.47644408688558,6.250728331678844,-53.07788514634232,-37.00829673221087,-92.26765140560617,2.388276552910078,7.607102870941162,7.3786492347717285,-0.07912087912087915,1,0.8660628795623779
93,4.1197016479165836,2.4276616425559956,0.05593658795837329,0.020227478061001312,0.0,0.0,9.559767590449866,0.16567047102835597,195.0735322435533,12.74291884553388,-68.23099142040412,-47.03516785785234,-73.57389193954327,4.648816567752271,5.515618801116943,4.624955654144287,-0.21686746987951808,3,0.8445088863372803
94,3.364364846904827,3.800182556287365,0.06578152527692731,0.046928015477353334,0.0,0.0,0.12280230953866039,0.43301316959656416,154.6644239699921,9.445045276126553,-73.89544867110078,-39.21399481872601,-95.3893625510033,18.754096197445307,5.932522773742676,5.513448238372803,nan,0,0.8993358612060547
95,6.48768463462944,2.6853005920672812,0.09696218684783486,0.01184457509135369,0.0,0.0,5.223200043789018,0.19556522114759875,140.85479005855444,10.116079851077906,-65.18429195232243,-49.98322775359237,-73.19151763233032,13.872516140236394,5.433887958526611,5.432200908660889,0.1295774647887324,6,0.8625671863555908
96,3.937219800257209,2.077958755074641,0.1773232850861506,0.005808281167078846,0.0,0.0,0.1428581939984951,0.21440990026713314,187.94873015838715,9.36867327688967,-70.84969713540426,-57.82836953679545,-75.05048045071798,8.890252179836379,6.216967582702637,6.184260845184326,0.019047619047619067,5,0.833427906036377
97,1.3326742335029595,2.989200447948906,0.18653885814000584,0.017238816197594257,0.0,0.0,1.142862182916593,0.3380717118875444,127.12142618223709,9.754745881576362,-64.91017502707659,-42.90251057330376,-82.60696479086262,19.469022174241804,6.3800177574157715,6.3800177574157715,-0.02610441767068273,3,0.8649461269378662
98,1.6210560701448955,2.247876108881756,0.20602618756243726,0.02174286733992911,0.0,0.0,0.8021204427389154,0.39704613977758396,41.94789875932328,10.588154505861734,-77.786594280919,-39.802039532295005,-82.26599000370081,9.13919750385822,6.4261250495910645,6.4261250495910645,0.1295774647887324,6,1.003279209136963
99,9.638027813220388,2.4769328874314853,0.2715578268640388,0.006895611576944789,0.0,0.0,7.2964115146088036,0.3675702351163503,194.5142005681076,9.640020867932627,-72.02748666402935,-48.18748097224158,-106.81256915131974,18.059361083148364,8.455217361450195,8.455217361450195,nan,0,0.8706271648406982
100,9.131516561722266,3.494221745374822,0.08851204214896144,0.017857965428454248,0.0,0.0,0.25009195676949264,0.25266332557965554,178.12042618892605,12.08252628972022,-49.39273435935452,-40.21068527962291,-90.5666334385952,3.254091628983543,5.749800682067871,5.749800682067871,nan,0,0.8967580795288086
101,7.147217771202121,2.261503626752637,0.1976276967620327,0.007883827731422828,0.0,0.0,0.22875154224158994,0.40024556740642486,95.87389939561913,13.47267771503778,-46.78183280690171,-40.80322836190511,-100.80062376178756,4.694547310819052,8.26350212097168,8.26350212097168,nan,0,1.0389440059661865
102,3.025764633865436,3.6138884487080714,0.16791685373330764,0.03497035670420367,0.0,0.0,3.1436064931059042,0.2815965379941754,212.34744750256567,7.135327384088998,-59.555188293362875,-50.54370794302331,-96.40950464174706,13.870258487862628,6.1219024658203125,6.112336158752441,0.24660397074190177,2,0.8705918788909912
103,9.707175584803377,3.8738145762619074,0.09175117212377012,0.034208300622111665,0.0,0.0,2.8277365554644347,0.1897478368337453,230.7008876299457,12.221069905922388,-62.98430924144561,-48.98221229494459,-69.15511152549259,11.984034871001326,4.462027072906494,4.213122367858887,0.08958130477117816,4,0.8686296939849854
104,7.898133587675049,3.2130642008158894,0.272224555978102,0.013446185560783482,0.0,0.0,2.502439237181146,0.30472891616827047,124.2269753052249,11.462686956251385,-71.69961640046658,-58.406612810628005,-71.51998517815952,12.53797231328968,6.055693626403809,6.043291091918945,0.28436911487758953,9,0.8814969062805176
105,7.310456797010458,3.4207183840456583,0.02864502358776525,0.04631409635483097,0.0,0.0,0.11278575012796012,0.2885427462434667,47.92173328176583,8.384383412005977,-45.352327059366424,-44.13940918840862,-81.37495365647949,2.3711096009657187,10.383591651916504,10.383591651916504,-0.2949308755760362,22,0.8662631511688232
106,4.7689342703659925,3.4271732198148346,0.21360030804961544,0.04772477381435492,0.0,0.0,0.3310696528639058,0.27977736886092436,232.8680988761043,13.142263116469765,-60.827614520787286,-52.26527708872816,-78.58751472262587,16.834113494965514,6.198901176452637,5.865726470947266,-0.02610441767068273,3,0.8811392784118652
107,3.0862948375290107,3.98561591454089,0.2183621139067806,0.006733193465670568,0.0,0.0,4.783991019327711,0.29311972035110273,190.8079242593483,13.816378976383032,-57.71006104665701,-51.96936421102837,-87.59325741191599,16.510026191061712,6.227006435394287,5.8381805419921875,0.24660397074190177,2,0.8991720676422119
108,1.4157141404582432,2.683076524403246,0.27459795830698847,0.01165960423141979,0.0,0.0,1.5911687577150768,0.18889953225726833,71.0287950595368,7.851266039551931,-54.63078968857352,-48.88931433711473,-73.25433221646249,3.729988137020789,11.542828559875488,11.511554718017578,-0.2949308755760362,22,0.8718199729919434
109,9.074722767166495,2.325713102485405,0.15557417770540607,0.019920098170211453,0.0,0.0,1.6009945055386192,0.33486675167627095,87.21018652436355,8.144799252720809,-55.57461481768043,-41.01676966683376,-89.47987868510496,10.082558151579777,6.060349464416504,5.553184509277344,0.08958130477117816,4,0.8800578117370605
110,4.829874753419305,3.038334469828643,0.09648670146577377,0.006078659459898057,0.0,0.0,0.39069082361032015,0.47896982329223636,40.367333041499776,11.614624750504419,-45.26888282402634,-40.55195397920477,-99.95994545655674,12.839332052290477,5.797139644622803,5.797139644622803,nan,0,0.8829250335693359
111,2.422451965554688,3.0664996196634164,0.24832220095800614,0.012067727869328495,0.0,0.0,0.33139517207222113,0.5305062952358811,77.84006645277817,6.241412423330264,-73.70620005204583,-57.435160693403965,-101.18303508943126,16.116484007531067,6.897613525390625,6.897613525390625,-0.0488262910798122,6,0.8860070705413818
112,3.4065879294311987,2.355824976592289,0.2312430845497178,0.009123092712352399,0.0,0.0,7.818254005771908,0.3976390930495443,77.35139082699929,12.056319607560894,-46.78981058050302,-45.64317212330563,-88.15659760954755,15.252416336215012,6.948318004608154,6.948318004608154,0.1295774647887324,6,0.870664119720459
113,6.0025859049480115,3.226218837988279,0.1500946843258411,0.04477341548855974,0.0,0.0,2.8543719027738597,0.3719813137902854,32.3307321754107,9.425696699879081,-62.54113917737788,-39.22371724004056,-73.36020528959153,17.117041837149642,nan,8.35525131225586,nan,0,0.858665943145752
114,2.179341437922701,2.028249466953648,0.2303572126901433,0.012898993596815886,0.0,0.0,0.17936274243129735,0.3621324615062627,170.5107734095714,10.244446457478702,-51.02422375298163,-38.16793961861826,-88.37819333035338,19.72757624988666,6.485383033752441,6.345279693603516,0.12967032967032968,1,0.9035029411315918
115,8.637835698877566,3.8553368049084433,0.08036268062317824,0.02894948637850743,0.0,0.0,7.506092019978091,0.16083426729919892,211.20816874521108,10.083757323371263,-77.57493416285128,-54.387698728202594,-75.06206392806718,3.1119308829750105,5.414641857147217,5.414641857147217,-0.28042843232716663,4,0.9483640193939209
116,7.705935533434496,2.5291485556425233,0.17685189912104035,0.012180787530134856,0.0,0.0,1.4613030933844544,0.27295032941545944,118.05401525343053,10.83881753683782,-49.25786100703196,-38.822153427663004,-75.60749355231202,8.746190609612782,5.537679672241211,5.537679672241211,0.2745861733203505,4,0.8660969734191895
117,7.3348980815338995,2.0791204167803836,0.25955503643636263,0.006773015582147156,0.0,0.0,0.46422094777103123,0.3419252986105373,42.71732849872833,11.357194476462784,-73.65489821290346,-45.96713791478461,-65.8694817891495,11.455885740338218,10.134387969970703,10.111331939697266,0.3607085346215783,18,0.8762030601501465
118,4.604883877863485,2.216498882949714,0.09539535138495375,0.03648560352380399,0.0,0.0,0.6227000388246807,0.18493709853370055,158.47807946990292,11.42060377532939,-50.93640748135733,-49.12548304732378,-87.61205445263761,4.343468264567209,5.858908176422119,5.090168476104736,-0.1504702194357367,2,0.8716206550598145
119,6.4594339866732104,2.4804978965592834,0.14506499472922296,0.005004802237903852,0.0,0.0,2.8236380181210246,0.3809593112493969,151.37637417962546,8.366064050595114,-62.233133788895515,-40.836070162252554,-109.2093542893106,11.71439500510309,6.718169689178467,6.718169689178467,nan,0,0.8614151477813721
120,6.048930704670988,2.5478123372120907,0.2853134562518668,0.005687362083549004,0.0,0.0,0.5656467593795318,0.45688094572932175,49.89235398145864,8.23506671827083,-78.78503519695508,-55.763430995352444,-65.60167730207817,19.971932462786928,nan,10.9003267288208,nan,0,0.8801839351654053
121,6.6735427147707895,2.0656199989954573,0.239463552591521,0.011570560838873338,0.0,0.0,1.437108632835901,0.20833618282823851,175.56502157461892,10.894854838169548,-52.80475664152572,-37.58614319537096,-86.63127231955663,1.6703959889363231,6.2153167724609375,6.2153167724609375,nan,0,0.8562576770782471
122,1.3022210508289462,2.5587096243874585,0.2661117060991658,0.024314663291601087,0.0,0.0,2.6363252747642187,0.3167880131991298,173.1610387334121,13.87682001657938,-70.96814654098135,-48.4133608634725,-93.74265195269234,8.418882390367404,7.59337043762207,7.59337043762207,nan,0,1.045546054840088
123,4.450170320620791,2.385883472986964,0.1155741182671339,0.010981819458787723,0.0,0.0,0.24589516797646294,0.4259354817381235,175.92199859133208,9.0272351180484,-47.06205560894457,-40.25853865591099,-108.75588387105373,16.552428758640772,6.388126850128174,6.388126850128174,nan,0,0.8693680763244629
124,0.8953346516879785,2.7572418548690374,0.29895157789036764,0.00582482419431363,0.0,0.0,7.735403497502948,0.20132309363801112,187.75720716089148,10.13194982704987,-62.61139111387553,-39.11182741332617,-90.88466198766343,4.029784522572671,7.1084818840026855,7.1084818840026855,nan,0,0.8888766765594482
