scenario_idx,base,method,delta,direction_idx,iter,loss
171,tonic,grad,0.4,21,19,0.3106755018234253
171,tonic,grad,0.4,21,20,0.24126891791820526
171,tonic,grad,0.4,21,21,0.184358611702919
171,tonic,grad,0.4,21,22,0.15235312283039093
171,tonic,grad,0.4,21,23,0.14865939319133759
171,tonic,grad,0.4,21,24,0.16835367679595947
171,tonic,nm,0.4,21,0,5.9201812744140625
171,tonic,nm,0.4,21,1,6.29504919052124
171,tonic,nm,0.4,21,2,29.55542755126953
171,tonic,nm,0.4,21,3,7.120990753173828
171,tonic,nm,0.4,21,4,0.8396257162094116
171,tonic,nm,0.4,21,5,3.726175308227539
171,tonic,nm,0.4,21,6,0.8036760091781616
171,tonic,nm,0.4,21,7,1.2318886518478394
171,tonic,nm,0.4,21,8,1.7193772792816162
171,tonic,nm,0.4,21,9,4.370431423187256
171,tonic,nm,0.4,21,10,4.465945243835449
171,tonic,nm,0.4,21,11,0.6927109360694885
171,tonic,nm,0.4,21,12,1.0472859144210815
171,tonic,nm,0.4,21,13,3.205122709274292
171,tonic,nm,0.4,21,14,4.628321170806885
171,tonic,nm,0.4,21,15,1.3453378677368164
171,tonic,nm,0.4,21,16,2.3951611518859863
171,tonic,nm,0.4,21,17,0.8064658045768738
171,tonic,nm,0.4,21,18,1.4137663841247559
171,tonic,nm,0.4,21,19,0.7608363628387451
171,tonic,nm,0.4,21,20,1.1161458492279053
171,tonic,nm,0.4,21,21,0.6910400986671448
171,tonic,nm,0.4,21,22,0.7988945245742798
171,tonic,nm,0.4,21,23,0.708247721195221
171,tonic,nm,0.4,21,24,0.5840349197387695
172,tonic,grad,0.4,22,0,1.5827133655548096
172,tonic,grad,0.4,22,1,0.26644062995910645
172,tonic,grad,0.4,22,2,0.8556386232376099
172,tonic,grad,0.4,22,3,0.8960899710655212
172,tonic,grad,0.4,22,4,0.4143361747264862
172,tonic,grad,0.4,22,5,0.18202683329582214
172,tonic,grad,0.4,22,6,0.3100549876689911
172,tonic,grad,0.4,22,7,0.48224401473999023
172,tonic,grad,0.4,22,8,0.464523047208786
172,tonic,grad,0.4,22,9,0.29079657793045044
172,tonic,grad,0.4,22,10,0.12640786170959473
172,tonic,grad,0.4,22,11,0.10469326376914978
172,tonic,grad,0.4,22,12,0.2038492113351822
172,tonic,grad,0.4,22,13,0.2717192471027374
172,tonic,grad,0.4,22,14,0.2182120680809021
172,tonic,grad,0.4,22,15,0.10834098607301712
172,tonic,grad,0.4,22,16,0.05698573961853981
172,tonic,grad,0.4,22,17,0.09389756619930267
172,tonic,grad,0.4,22,18,0.15465058386325836
172,tonic,grad,0.4,22,19,0.1655753254890442
172,tonic,grad,0.4,22,20,0.11991394311189651
172,tonic,grad,0.4,22,21,0.06762068718671799
172,tonic,grad,0.4,22,22,0.060557279735803604
172,tonic,grad,0.4,22,23,0.0959598571062088
172,tonic,grad,0.4,22,24,0.12432307004928589
172,tonic,nm,0.4,22,0,1.5827133655548096
172,tonic,nm,0.4,22,1,1.3524696826934814
172,tonic,nm,0.4,22,2,3.6955199241638184
172,tonic,nm,0.4,22,3,1.2140761613845825
172,tonic,nm,0.4,22,4,16.578388214111328
172,tonic,nm,0.4,22,5,0.595323383808136
172,tonic,nm,0.4,22,6,0.3125301003456116
172,tonic,nm,0.4,22,7,0.8134195804595947
172,tonic,nm,0.4,22,8,1.5176193714141846
172,tonic,nm,0.4,22,9,0.6045097708702087
172,tonic,nm,0.4,22,10,1.3473206758499146
172,tonic,nm,0.4,22,11,0.5268539786338806
172,tonic,nm,0.4,22,12,1.1007434129714966
172,tonic,nm,0.4,22,13,0.30733397603034973
172,tonic,nm,0.4,22,14,1.3976069688796997
172,tonic,nm,0.4,22,15,0.28799113631248474
172,tonic,nm,0.4,22,16,0.6223112344741821
172,tonic,nm,0.4,22,17,0.31308168172836304
172,tonic,nm,0.4,22,18,0.3710766136646271
172,tonic,nm,0.4,22,19,0.2459782361984253
172,tonic,nm,0.4,22,20,0.3037010729312897
172,tonic,nm,0.4,22,21,0.23971635103225708
172,tonic,nm,0.4,22,22,0.34078314900398254
172,tonic,nm,0.4,22,23,0.614030659198761
172,tonic,nm,0.4,22,24,0.213357612490654
173,tonic,grad,0.4,23,0,49.12528991699219
173,tonic,grad,0.4,23,1,35.05241394042969
173,tonic,grad,0.4,23,2,22.360366821289062
173,tonic,grad,0.4,23,3,11.739712715148926
173,tonic,grad,0.4,23,4,4.101574897766113
173,tonic,grad,0.4,23,5,0.33149251341819763
173,tonic,grad,0.4,23,6,0.8395196199417114
173,tonic,grad,0.4,23,7,4.38202428817749
173,tonic,grad,0.4,23,8,7.9996747970581055
173,tonic,grad,0.4,23,9,9.380759239196777
173,tonic,grad,0.4,23,10,8.36308479309082
173,tonic,grad,0.4,23,11,5.955660820007324
173,tonic,grad,0.4,23,12,3.314927101135254
173,tonic,grad,0.4,23,13,1.272532343864441
173,tonic,grad,0.4,23,14,0.21142618358135223
173,tonic,grad,0.4,23,15,0.09143870323896408
173,tonic,grad,0.4,23,16,0.6211882829666138
173,tonic,grad,0.4,23,17,1.438829779624939
173,tonic,grad,0.4,23,18,2.2062392234802246
173,tonic,grad,0.4,23,19,2.7287514209747314
173,tonic,grad,0.4,23,20,2.898087978363037
173,tonic,grad,0.4,23,21,2.7133007049560547
173,tonic,grad,0.4,23,22,2.2352306842803955
173,tonic,grad,0.4,23,23,1.6078498363494873
173,tonic,grad,0.4,23,24,0.9599803686141968
173,tonic,nm,0.4,23,0,49.12528991699219
173,tonic,nm,0.4,23,1,47.458412170410156
173,tonic,nm,0.4,23,2,15.621936798095703
173,tonic,nm,0.4,23,3,46.09000778198242
173,tonic,nm,0.4,23,4,22.505016326904297
173,tonic,nm,0.4,23,5,11.459229469299316
173,tonic,nm,0.4,23,6,4.799499988555908
173,tonic,nm,0.4,23,7,0.4135098457336426
173,tonic,nm,0.4,23,8,2.953115940093994
173,tonic,nm,0.4,23,9,0.32899346947669983
173,tonic,nm,0.4,23,10,4.760578632354736
173,tonic,nm,0.4,23,11,6.399556636810303
173,tonic,nm,0.4,23,12,1.422958493232727
173,tonic,nm,0.4,23,13,8.477108001708984
173,tonic,nm,0.4,23,14,1.3464370965957642
173,tonic,nm,0.4,23,15,3.8717401027679443
173,tonic,nm,0.4,23,16,0.379682719707489
173,tonic,nm,0.4,23,17,2.185727834701538
173,tonic,nm,0.4,23,18,0.47186073660850525
173,tonic,nm,0.4,23,19,0.9749489426612854
173,tonic,nm,0.4,23,20,0.2213127315044403
173,tonic,nm,0.4,23,21,0.8827278017997742
173,tonic,nm,0.4,23,22,0.21130803227424622
173,tonic,nm,0.4,23,23,0.5083453059196472
173,tonic,nm,0.4,23,24,0.22230708599090576
174,tonic,grad,0.4,24,0,13.002772331237793
174,tonic,grad,0.4,24,1,7.002000331878662
174,tonic,grad,0.4,24,2,3.3912267684936523
174,tonic,grad,0.4,24,3,1.5745207071304321
174,tonic,grad,0.4,24,4,1.005079746246338
174,tonic,grad,0.4,24,5,1.202317237854004
174,tonic,grad,0.4,24,6,1.7352575063705444
174,tonic,grad,0.4,24,7,2.2347798347473145
174,tonic,grad,0.4,24,8,2.5066885948181152
174,tonic,grad,0.4,24,9,2.513781785964966
174,tonic,grad,0.4,24,10,2.312227964401245
174,tonic,grad,0.4,24,11,1.9877392053604126
174,tonic,grad,0.4,24,12,1.6107643842697144
174,tonic,grad,0.4,24,13,1.2515193223953247
174,tonic,grad,0.4,24,14,0.9436725974082947
174,tonic,grad,0.4,24,15,0.7065050005912781
174,tonic,grad,0.4,24,16,0.5455471873283386
174,tonic,grad,0.4,24,17,0.45610153675079346
174,tonic,grad,0.4,24,18,0.4208846390247345
174,tonic,grad,0.4,24,19,0.42439064383506775
174,tonic,grad,0.4,24,20,0.4510400891304016
174,tonic,grad,0.4,24,21,0.48655667901039124
174,tonic,grad,0.4,24,22,0.5211154818534851
174,tonic,grad,0.4,24,23,0.546143651008606
174,tonic,grad,0.4,24,24,0.5569739937782288
174,tonic,nm,0.4,24,0,13.002772331237793
174,tonic,nm,0.4,24,1,13.331603050231934
174,tonic,nm,0.4,24,2,44.32830047607422
174,tonic,nm,0.4,24,3,15.000201225280762
174,tonic,nm,0.4,24,4,0.7372784614562988
174,tonic,nm,0.4,24,5,0.49053874611854553
174,tonic,nm,0.4,24,6,0.7729625701904297
174,tonic,nm,0.4,24,7,0.7710842490196228
174,tonic,nm,0.4,24,8,0.5864440202713013
174,tonic,nm,0.4,24,9,0.2801007628440857
174,tonic,nm,0.4,24,10,0.14015258848667145
174,tonic,nm,0.4,24,11,0.15222477912902832
174,tonic,nm,0.4,24,12,0.04980983957648277
174,tonic,nm,0.4,24,13,0.014315197244286537
174,tonic,nm,0.4,24,14,0.06490381062030792
174,tonic,nm,0.4,24,15,0.053826119750738144
174,tonic,nm,0.4,24,16,0.3250313997268677
174,tonic,nm,0.4,24,17,0.03679361194372177
174,tonic,nm,0.4,24,18,0.02122366987168789
174,tonic,nm,0.4,24,19,0.20166908204555511
174,tonic,nm,0.4,24,20,0.016117632389068604
174,tonic,nm,0.4,24,21,0.012450582347810268
174,tonic,nm,0.4,24,22,0.03419485688209534
174,tonic,nm,0.4,24,23,0.07870697230100632
174,tonic,nm,0.4,24,24,0.0062837968580424786
175,tonic,grad,0.4,25,0,0.7607555985450745
175,tonic,grad,0.4,25,1,0.5263463854789734
175,tonic,grad,0.4,25,2,0.5252490639686584
175,tonic,grad,0.4,25,3,0.24664127826690674
175,tonic,grad,0.4,25,4,0.21953970193862915
175,tonic,grad,0.4,25,5,0.29164648056030273
175,tonic,grad,0.4,25,6,0.24510709941387177
175,tonic,grad,0.4,25,7,0.12555769085884094
175,tonic,grad,0.4,25,8,0.05953807383775711
175,tonic,grad,0.4,25,9,0.07737293094396591
175,tonic,grad,0.4,25,10,0.10217917710542679
175,tonic,grad,0.4,25,11,0.07470864802598953
175,tonic,grad,0.4,25,12,0.02670338563621044
175,tonic,grad,0.4,25,13,0.012598104774951935
175,tonic,grad,0.4,25,14,0.035429447889328
175,tonic,grad,0.4,25,15,0.056497056037187576
175,tonic,grad,0.4,25,16,0.049648355692625046
175,tonic,grad,0.4,25,17,0.02634802833199501
175,tonic,grad,0.4,25,18,0.014449646696448326
175,tonic,grad,0.4,25,19,0.02454027719795704
175,tonic,grad,0.4,25,20,0.03967234492301941
175,tonic,grad,0.4,25,21,0.039728421717882156
175,tonic,grad,0.4,25,22,0.025413930416107178
175,tonic,grad,0.4,25,23,0.015634462237358093
175,tonic,grad,0.4,25,24,0.018256690353155136
175,tonic,nm,0.4,25,0,0.7607555985450745
175,tonic,nm,0.4,25,1,0.707011878490448
175,tonic,nm,0.4,25,2,6.475358486175537
175,tonic,nm,0.4,25,3,0.3656514286994934
175,tonic,nm,0.4,25,4,12.250151634216309
175,tonic,nm,0.4,25,5,1.8943748474121094
175,tonic,nm,0.4,25,6,5.260683536529541
175,tonic,nm,0.4,25,7,0.6256760954856873
175,tonic,nm,0.4,25,8,0.41983839869499207
175,tonic,nm,0.4,25,9,0.9979120492935181
175,tonic,nm,0.4,25,10,0.4236159920692444
175,tonic,nm,0.4,25,11,0.6943092942237854
175,tonic,nm,0.4,25,12,0.4073704183101654
175,tonic,nm,0.4,25,13,0.40505629777908325
175,tonic,nm,0.4,25,14,0.2558964192867279
175,tonic,nm,0.4,25,15,0.3068550229072571
175,tonic,nm,0.4,25,16,0.24925048649311066
175,tonic,nm,0.4,25,17,0.3698779344558716
175,tonic,nm,0.4,25,18,1.100840449333191
175,tonic,nm,0.4,25,19,0.23697666823863983
175,tonic,nm,0.4,25,20,0.18892857432365417
175,tonic,nm,0.4,25,21,0.24968886375427246
175,tonic,nm,0.4,25,22,0.13962016999721527
175,tonic,nm,0.4,25,23,0.13408897817134857
175,tonic,nm,0.4,25,24,0.5643028616905212
176,tonic,grad,0.4,26,0,0.9775011539459229
176,tonic,grad,0.4,26,1,0.130462184548378
176,tonic,grad,0.4,26,2,0.6551538705825806
176,tonic,grad,0.4,26,3,0.4027755856513977
176,tonic,grad,0.4,26,4,0.08914700150489807
176,tonic,grad,0.4,26,5,0.11430882662534714
176,tonic,grad,0.4,26,6,0.27227193117141724
176,tonic,grad,0.4,26,7,0.29781776666641235
176,tonic,grad,0.4,26,8,0.1832481026649475
176,tonic,grad,0.4,26,9,0.05711335316300392
176,tonic,grad,0.4,26,10,0.02628256008028984
176,tonic,grad,0.4,26,11,0.0862351506948471
176,tonic,grad,0.4,26,12,0.14254719018936157
176,tonic,grad,0.4,26,13,0.12428654730319977
176,tonic,grad,0.4,26,14,0.05952746048569679
176,tonic,grad,0.4,26,15,0.015525465831160545
176,tonic,grad,0.4,26,16,0.02114742621779442
176,tonic,grad,0.4,26,17,0.05578301474452019
176,tonic,grad,0.4,26,18,0.07899413257837296
176,tonic,grad,0.4,26,19,0.07099094986915588
176,tonic,grad,0.4,26,20,0.04129520803689957
176,tonic,grad,0.4,26,21,0.016915911808609962
176,tonic,grad,0.4,26,22,0.015502378344535828
176,tonic,grad,0.4,26,23,0.033055417239665985
176,tonic,grad,0.4,26,24,0.048736222088336945
176,tonic,nm,0.4,26,0,0.9775011539459229
176,tonic,nm,0.4,26,1,0.8529188632965088
176,tonic,nm,0.4,26,2,4.868674278259277
176,tonic,nm,0.4,26,3,0.4965643882751465
176,tonic,nm,0.4,26,4,14.187349319458008
176,tonic,nm,0.4,26,5,1.025700569152832
176,tonic,nm,0.4,26,6,6.459131717681885
176,tonic,nm,0.4,26,7,0.1881287395954132
176,tonic,nm,0.4,26,8,0.09798894822597504
176,tonic,nm,0.4,26,9,0.21991173923015594
176,tonic,nm,0.4,26,10,0.40703821182250977
176,tonic,nm,0.4,26,11,1.6031615734100342
176,tonic,nm,0.4,26,12,0.14816704392433167
176,tonic,nm,0.4,26,13,0.5009152293205261
176,tonic,nm,0.4,26,14,0.1953403800725937
176,tonic,nm,0.4,26,15,0.25185224413871765
176,tonic,nm,0.4,26,16,0.12806065380573273
176,tonic,nm,0.4,26,17,0.09742355346679688
176,tonic,nm,0.4,26,18,0.17383569478988647
176,tonic,nm,0.4,26,19,0.14875926077365875
176,tonic,nm,0.4,26,20,0.09941716492176056
176,tonic,nm,0.4,26,21,0.22654637694358826
176,tonic,nm,0.4,26,22,0.08592920005321503
176,tonic,nm,0.4,26,23,0.07422473281621933
176,tonic,nm,0.4,26,24,0.09025776386260986
177,tonic,grad,0.4,27,0,31.65808868408203
177,tonic,grad,0.4,27,1,20.569137573242188
177,tonic,grad,0.4,27,2,11.17448902130127
177,tonic,grad,0.4,27,3,4.200831413269043
177,tonic,grad,0.4,27,4,0.4718753397464752
177,tonic,grad,0.4,27,5,0.4751340448856354
177,tonic,grad,0.4,27,6,3.2351393699645996
177,tonic,grad,0.4,27,7,5.9930219650268555
177,tonic,grad,0.4,27,8,6.694966793060303
177,tonic,grad,0.4,27,9,5.485409736633301
177,tonic,grad,0.4,27,10,3.443857431411743
177,tonic,grad,0.4,27,11,1.5480985641479492
177,tonic,grad,0.4,27,12,0.36522915959358215
177,tonic,grad,0.4,27,13,0.009303796105086803
177,tonic,grad,0.4,27,14,0.2982384264469147
177,tonic,grad,0.4,27,15,0.9111225605010986
177,tonic,grad,0.4,27,16,1.5543861389160156
177,tonic,grad,0.4,27,17,2.000398874282837
177,tonic,grad,0.4,27,18,2.1572368144989014
177,tonic,grad,0.4,27,19,2.029635190963745
177,tonic,grad,0.4,27,20,1.6555116176605225
177,tonic,grad,0.4,27,21,1.150857925415039
177,tonic,grad,0.4,27,22,0.6457732915878296
177,tonic,grad,0.4,27,23,0.24327433109283447
177,tonic,grad,0.4,27,24,0.03700843080878258
177,tonic,nm,0.4,27,0,31.65808868408203
177,tonic,nm,0.4,27,1,30.453235626220703
177,tonic,nm,0.4,27,2,6.652992248535156
177,tonic,nm,0.4,27,3,29.093286514282227
177,tonic,nm,0.4,27,4,11.309246063232422
177,tonic,nm,0.4,27,5,3.9601168632507324
177,tonic,nm,0.4,27,6,0.6510781645774841
177,tonic,nm,0.4,27,7,1.0609084367752075
177,tonic,nm,0.4,27,8,3.435933828353882
177,tonic,nm,0.4,27,9,15.602118492126465
177,tonic,nm,0.4,27,10,1.6444717645645142
177,tonic,nm,0.4,27,11,6.1876397132873535
177,tonic,nm,0.4,27,12,0.9782668948173523
177,tonic,nm,0.4,27,13,3.945143461227417
177,tonic,nm,0.4,27,14,0.46776705980300903
177,tonic,nm,0.4,27,15,1.5783565044403076
177,tonic,nm,0.4,27,16,0.3985505700111389
177,tonic,nm,0.4,27,17,2.208512544631958
177,tonic,nm,0.4,27,18,0.3141297698020935
177,tonic,nm,0.4,27,19,1.1978273391723633
177,tonic,nm,0.4,27,20,0.25423339009284973
177,tonic,nm,0.4,27,21,0.937127947807312
177,tonic,nm,0.4,27,22,0.20890404284000397
177,tonic,nm,0.4,27,23,0.5235649943351746
177,tonic,nm,0.4,27,24,0.21020323038101196
178,tonic,grad,0.4,28,0,116.49996185302734
178,tonic,grad,0.4,28,1,94.30109405517578
178,tonic,grad,0.4,28,2,72.6572036743164
178,tonic,grad,0.4,28,3,52.10758590698242
178,tonic,grad,0.4,28,4,33.55175018310547
178,tonic,grad,0.4,28,5,17.963645935058594
178,tonic,grad,0.4,28,6,6.709501266479492
178,tonic,grad,0.4,28,7,0.8731402158737183
178,tonic,grad,0.4,28,8,0.7725836634635925
178,tonic,grad,0.4,28,9,5.187134742736816
178,tonic,grad,0.4,28,10,11.28320598602295
178,tonic,grad,0.4,28,11,15.998804092407227
178,tonic,grad,0.4,28,12,17.762962341308594
178,tonic,grad,0.4,28,13,16.528581619262695
178,tonic,grad,0.4,28,14,13.240437507629395
178,tonic,grad,0.4,28,15,9.064549446105957
178,tonic,grad,0.4,28,16,5.113807201385498
178,tonic,grad,0.4,28,17,2.1347546577453613
178,tonic,grad,0.4,28,18,0.5027597546577454
178,tonic,grad,0.4,28,19,0.1775963008403778
178,tonic,grad,0.4,28,20,0.8330007791519165
178,tonic,grad,0.4,28,21,2.029778003692627
178,tonic,grad,0.4,28,22,3.3053410053253174
178,tonic,grad,0.4,28,23,4.321590900421143
178,tonic,grad,0.4,28,24,4.873952865600586
178,tonic,nm,0.4,28,0,116.49996185302734
178,tonic,nm,0.4,28,1,113.3528823852539
178,tonic,nm,0.4,28,2,59.742698669433594
178,tonic,nm,0.4,28,3,112.38684844970703
178,tonic,nm,0.4,28,4,72.71932983398438
178,tonic,nm,0.4,28,5,51.98199462890625
178,tonic,nm,0.4,28,6,36.40898513793945
178,tonic,nm,0.4,28,7,18.435420989990234
178,tonic,nm,0.4,28,8,4.989382266998291
178,tonic,nm,0.4,28,9,4.36945104598999
178,tonic,nm,0.4,28,10,0.29442617297172546
178,tonic,nm,0.4,28,11,6.485684394836426
178,tonic,nm,0.4,28,12,40.4846076965332
178,tonic,nm,0.4,28,13,12.032418251037598
178,tonic,nm,0.4,28,14,14.4888277053833
178,tonic,nm,0.4,28,15,3.964897394180298
178,tonic,nm,0.4,28,16,25.856204986572266
178,tonic,nm,0.4,28,17,1.0269614458084106
178,tonic,nm,0.4,28,18,2.8309409618377686
178,tonic,nm,0.4,28,19,14.646486282348633
178,tonic,nm,0.4,28,20,0.7727617025375366
178,tonic,nm,0.4,28,21,2.2422876358032227
178,tonic,nm,0.4,28,22,0.8696351051330566
178,tonic,nm,0.4,28,23,3.550934076309204
178,tonic,nm,0.4,28,24,0.3355858027935028
179,tonic,grad,0.4,29,0,6.519327163696289
179,tonic,grad,0.4,29,1,2.444098949432373
179,tonic,grad,0.4,29,2,0.5461869239807129
179,tonic,grad,0.4,29,3,0.1501716673374176
179,tonic,grad,0.4,29,4,0.5611187219619751
179,tonic,grad,0.4,29,5,1.1228101253509521
179,tonic,grad,0.4,29,6,1.4496482610702515
179,tonic,grad,0.4,29,7,1.464080572128296
179,tonic,grad,0.4,29,8,1.256801724433899
179,tonic,grad,0.4,29,9,0.9417677521705627
179,tonic,grad,0.4,29,10,0.6114178895950317
179,tonic,grad,0.4,29,11,0.3321229815483093
179,tonic,grad,0.4,29,12,0.13878893852233887
179,tonic,grad,0.4,29,13,0.04004939645528793
179,tonic,grad,0.4,29,14,0.023089995607733727
179,tonic,grad,0.4,29,15,0.06430519372224808
179,tonic,grad,0.4,29,16,0.13470064103603363
179,tonic,grad,0.4,29,17,0.20471370220184326
179,tonic,grad,0.4,29,18,0.2582147419452667
179,tonic,grad,0.4,29,19,0.2802596688270569
179,tonic,grad,0.4,29,20,0.27149754762649536
179,tonic,grad,0.4,29,21,0.23783054947853088
179,tonic,grad,0.4,29,22,0.18790508806705475
179,tonic,grad,0.4,29,23,0.13165682554244995
179,tonic,grad,0.4,29,24,0.08085417747497559
179,tonic,nm,0.4,29,0,6.519327163696289
179,tonic,nm,0.4,29,1,6.822264671325684
179,tonic,nm,0.4,29,2,31.637611389160156
179,tonic,nm,0.4,29,3,7.989239692687988
179,tonic,nm,0.4,29,4,0.09045082330703735
179,tonic,nm,0.4,29,5,2.384331464767456
179,tonic,nm,0.4,29,6,0.2128778100013733
179,tonic,nm,0.4,29,7,0.6824688911437988
179,tonic,nm,0.4,29,8,2.846294641494751
179,tonic,nm,0.4,29,9,2.94378662109375
179,tonic,nm,0.4,29,10,0.0458328016102314
179,tonic,nm,0.4,29,11,0.41994890570640564
179,tonic,nm,0.4,29,12,2.574030876159668
179,tonic,nm,0.4,29,13,2.7618424892425537
179,tonic,nm,0.4,29,14,0.6920832991600037
179,tonic,nm,0.4,29,15,1.7471610307693481
179,tonic,nm,0.4,29,16,0.14661896228790283
179,tonic,nm,0.4,29,17,0.6998047828674316
179,tonic,nm,0.4,29,18,0.11403915286064148
179,tonic,nm,0.4,29,19,0.4444599449634552
179,tonic,nm,0.4,29,20,0.02705918624997139
179,tonic,nm,0.4,29,21,0.14728327095508575
179,tonic,nm,0.4,29,22,0.034837495535612106
179,tonic,nm,0.4,29,23,0.17714406549930573
179,tonic,nm,0.4,29,24,0.02213076874613762
180,tonic,grad,0.4,30,0,9.491289138793945
180,tonic,grad,0.4,30,1,4.650399684906006
180,tonic,grad,0.4,30,2,2.0959532260894775
180,tonic,grad,0.4,30,3,1.1839021444320679
180,tonic,grad,0.4,30,4,1.281937599182129
180,tonic,grad,0.4,30,5,1.7907185554504395
180,tonic,grad,0.4,30,6,2.23835825920105
180,tonic,grad,0.4,30,7,2.4111738204956055
180,tonic,grad,0.4,30,8,2.3155953884124756
180,tonic,grad,0.4,30,9,2.03615140914917
180,tonic,grad,0.4,30,10,1.6800563335418701
180,tonic,grad,0.4,30,11,1.3155276775360107
180,tonic,grad,0.4,30,12,1.0009737014770508
180,tonic,grad,0.4,30,13,0.7597476243972778
180,tonic,grad,0.4,30,14,0.596490740776062
180,tonic,grad,0.4,30,15,0.5067867040634155
180,tonic,grad,0.4,30,16,0.4723871350288391
180,tonic,grad,0.4,30,17,0.4751962423324585
180,tonic,grad,0.4,30,18,0.4977700114250183
180,tonic,grad,0.4,30,19,0.5241973400115967
180,tonic,grad,0.4,30,20,0.5451070666313171
180,tonic,grad,0.4,30,21,0.5542768836021423
180,tonic,grad,0.4,30,22,0.5493046045303345
180,tonic,grad,0.4,30,23,0.5305871367454529
180,tonic,grad,0.4,30,24,0.5005935430526733
180,tonic,nm,0.4,30,0,9.491289138793945
180,tonic,nm,0.4,30,1,9.755635261535645
180,tonic,nm,0.4,30,2,37.36668395996094
180,tonic,nm,0.4,30,3,11.1364107131958
180,tonic,nm,0.4,30,4,0.3966464102268219
180,tonic,nm,0.4,30,5,1.5385416746139526
180,tonic,nm,0.4,30,6,1.3442230224609375
180,tonic,nm,0.4,30,7,0.6124534606933594
180,tonic,nm,0.4,30,8,2.0547661781311035
180,tonic,nm,0.4,30,9,2.1176533699035645
180,tonic,nm,0.4,30,10,0.47524067759513855
180,tonic,nm,0.4,30,11,0.9167242646217346
180,tonic,nm,0.4,30,12,4.658140659332275
180,tonic,nm,0.4,30,13,1.942310094833374
180,tonic,nm,0.4,30,14,1.2199019193649292
180,tonic,nm,0.4,30,15,2.0747406482696533
180,tonic,nm,0.4,30,16,0.6289275884628296
180,tonic,nm,0.4,30,17,1.258849859237671
180,tonic,nm,0.4,30,18,0.5664134621620178
180,tonic,nm,0.4,30,19,0.7819128036499023
180,tonic,nm,0.4,30,20,0.4813138544559479
180,tonic,nm,0.4,30,21,0.5911526679992676
180,tonic,nm,0.4,30,22,0.4687219262123108
180,tonic,nm,0.4,30,23,0.48157185316085815
180,tonic,nm,0.4,30,24,0.4412381649017334
181,tonic,grad,0.4,31,0,15.021383285522461
181,tonic,grad,0.4,31,1,8.408495903015137
181,tonic,grad,0.4,31,2,4.236734390258789
181,tonic,grad,0.4,31,3,1.9227601289749146
181,tonic,grad,0.4,31,4,0.943209707736969
181,tonic,grad,0.4,31,5,0.860110878944397
181,tonic,grad,0.4,31,6,1.2812079191207886
181,tonic,grad,0.4,31,7,1.8480165004730225
181,tonic,grad,0.4,31,8,2.289288282394409
181,tonic,grad,0.4,31,9,2.4852964878082275
181,tonic,grad,0.4,31,10,2.4391326904296875
181,tonic,grad,0.4,31,11,2.2182888984680176
181,tonic,grad,0.4,31,12,1.8863407373428345
181,tonic,grad,0.4,31,13,1.522734522819519
181,tonic,grad,0.4,31,14,1.1702299118041992
181,tonic,grad,0.4,31,15,0.8714390397071838
181,tonic,grad,0.4,31,16,0.6406009793281555
181,tonic,grad,0.4,31,17,0.482992559671402
181,tonic,grad,0.4,31,18,0.39100128412246704
181,tonic,grad,0.4,31,19,0.35383379459381104
181,tonic,grad,0.4,31,20,0.3564964830875397
181,tonic,grad,0.4,31,21,0.38381457328796387
181,tonic,grad,0.4,31,22,0.4228619933128357
181,tonic,grad,0.4,31,23,0.4628327786922455
181,tonic,grad,0.4,31,24,0.4976781904697418
181,tonic,nm,0.4,31,0,15.021383285522461
181,tonic,nm,0.4,31,1,15.384139060974121
181,tonic,nm,0.4,31,2,48.1319694519043
181,tonic,nm,0.4,31,3,17.21460723876953
181,tonic,nm,0.4,31,4,1.12501060962677
181,tonic,nm,0.4,31,5,0.16287438571453094
181,tonic,nm,0.4,31,6,1.062540054321289
181,tonic,nm,0.4,31,7,0.319622278213501
181,tonic,nm,0.4,31,8,0.2283690869808197
181,tonic,nm,0.4,31,9,0.06608039140701294
181,tonic,nm,0.4,31,10,0.030958354473114014
181,tonic,nm,0.4,31,11,0.06179662421345711
181,tonic,nm,0.4,31,12,0.051127009093761444
181,tonic,nm,0.4,31,13,0.21043828129768372
181,tonic,nm,0.4,31,14,0.07049909979104996
181,tonic,nm,0.4,31,15,0.11057505756616592
181,tonic,nm,0.4,31,16,0.04488765075802803
181,tonic,nm,0.4,31,17,0.012245429679751396
181,tonic,nm,0.4,31,18,0.005285668186843395
181,tonic,nm,0.4,31,19,0.05446305498480797
181,tonic,nm,0.4,31,20,0.03138194605708122
181,tonic,nm,0.4,31,21,0.02935159020125866
181,tonic,nm,0.4,31,22,0.0035078423097729683
181,tonic,nm,0.4,31,23,0.0010035953018814325
181,tonic,nm,0.4,31,24,0.04270012676715851
182,tonic,grad,0.4,32,0,0.9943580031394958
182,tonic,grad,0.4,32,1,0.8757469058036804
182,tonic,grad,0.4,32,2,0.8721582293510437
182,tonic,grad,0.4,32,3,0.5920305848121643
182,tonic,grad,0.4,32,4,0.40704330801963806
182,tonic,grad,0.4,32,5,0.3928743898868561
182,tonic,grad,0.4,32,6,0.37334179878234863
182,tonic,grad,0.4,32,7,0.27229779958724976
182,tonic,grad,0.4,32,8,0.167527437210083
182,tonic,grad,0.4,32,9,0.12767553329467773
182,tonic,grad,0.4,32,10,0.13928404450416565
182,tonic,grad,0.4,32,11,0.15156857669353485
