scenario,method,delta,direction_idx,gamma,n_spikes_sim,n_spikes_gt,init_loss,final_loss,kept_source,n_iter,n_clipped,elapsed_s,param_err_C_m,param_err_g_L,param_err_E_L,param_err_v_T,param_err_delta_T,param_err_v_reset
initial_bursting,nm_guarino,0.1,22,0.9999999999999999,7,7,0.4798545837402344,0.023606032133102417,training,701,1,1.0528571605682373,0.044319377530226356,0.05516690870627694,0.025538231245284097,0.07464212451624604,0.049628697697716835,0.009316712942689216
initial_bursting,grad_guarino,0.1,23,-0.13765182186234817,6,7,0.8770990967750549,0.8738792538642883,training,500,0,2.050917863845825,0.03799126666525136,0.06643176078796387,0.0191253662109375,0.030417938232421875,0.032670560636018454,0.04465179443359375
initial_bursting,grad_vanrossum,0.1,23,0.26720647773279355,6,7,3.713378429412842,2.937823534011841,training,500,0,3.569575071334839,0.0369945360266644,0.035010457038879395,0.024053785536024306,0.03977890014648437,0.04419632961875514,0.05632880074637277
initial_bursting,nm_guarino,0.1,23,0.9999999999999999,7,7,0.7771412134170532,0.03358399495482445,training,599,0,0.9689919948577881,0.05069785705821395,0.038499334711638244,0.047058737596543984,0.037746321140195105,0.03308310459652244,0.01738757120974128
initial_bursting,grad_guarino,0.1,24,0.6031746031746031,7,7,0.318148136138916,0.29341942071914673,training,500,0,2.385209083557129,0.04050020964249321,0.005254507064819336,0.04097391764322917,0.0103863525390625,0.02180219951428865,0.07684827532087053
initial_bursting,grad_vanrossum,0.1,24,0.9999999999999999,7,7,2.5753653049468994,1.2847086191177368,training,500,0,3.597891092300415,0.03992793871008832,0.010780692100524902,0.038042704264322914,0.00531219482421875,0.015047500008030942,0.0704376220703125
initial_bursting,nm_guarino,0.1,24,0.9999999999999999,7,7,0.3181227147579193,0.03445484861731529,training,825,0,1.139235258102417,0.03159914615828479,0.004947536952997211,0.06237773578921709,0.008025892279259211,0.025643755698960498,0.0034336727228953074
initial_bursting,grad_guarino,0.1,25,-0.24313725490196084,8,7,0.903201162815094,0.8615595102310181,training,500,0,2.730753183364868,0.061406276537024455,0.06510424613952637,0.015434434678819444,0.020065155029296875,0.047537659343920256,0.010565730503627233
initial_bursting,grad_vanrossum,0.1,25,0.34509803921568627,8,7,3.7574210166931152,2.422905445098877,training,500,0,3.6064202785491943,0.06235039752462636,0.05372011661529541,0.010534837510850695,0.01620330810546875,0.06625417031739887,0.011601148332868303
initial_bursting,nm_guarino,0.1,25,0.9999999999999999,7,7,0.8031316995620728,0.08327076584100723,training,757,0,1.1721558570861816,0.03389311461440565,0.058878427045733206,0.06302767166175316,0.031624644251404564,0.05186460452994702,0.000586797857859064
initial_bursting,grad_guarino,0.1,26,-0.04705882352941181,8,7,0.7291446328163147,0.7236674427986145,training,500,0,2.072139024734497,0.006401327381963315,0.01764094829559326,0.030421617296006946,0.037815399169921875,0.040364980697631836,0.06039712088448661
initial_bursting,grad_vanrossum,0.1,26,0.34509803921568627,8,7,3.3935470581054688,2.412949323654175,training,500,0,3.7141292095184326,0.007346244480298913,0.05136561393737793,0.02610626220703125,0.027178955078125,0.05394313837352552,0.06022360665457589
initial_bursting,nm_guarino,0.1,26,0.9999999999999999,7,7,0.6290371417999268,0.029947906732559204,training,592,0,0.9703202247619629,0.01718398973182527,0.02500350807025975,0.025110046010939868,0.05981300864089263,0.0361125307722463,0.015339303947774446
initial_bursting,grad_guarino,0.1,27,0.9999999999999999,7,7,0.8864730000495911,0.20703089237213135,training,500,1,2.091315269470215,0.03190619427224864,0.017821073532104492,0.0012379964192708334,0.016338958740234374,0.04241879990226344,0.04539860316685268
initial_bursting,grad_vanrossum,0.1,27,0.9999999999999999,7,7,3.974574565887451,0.8571548461914062,training,500,1,3.535339832305908,0.03130015497622283,0.033585548400878906,0.004344346788194444,0.021641082763671875,0.0353596147738005,0.04023927961077009
initial_bursting,nm_guarino,0.1,27,0.9999999999999999,7,7,0.7864096164703369,0.03839758783578873,training,646,1,1.0038909912109375,0.07830160561697327,0.012874378565848055,0.05645543761312158,0.07047873685135186,0.05209320507551028,0.01570912063499118
initial_bursting,grad_guarino,0.1,28,-0.13765182186234817,6,7,0.9618261456489563,0.88597571849823,training,500,0,2.083709955215454,0.04973569123641304,0.0043250322341918945,0.01413760715060764,0.02911163330078125,0.050355233644184316,0.04637418474469866
initial_bursting,grad_vanrossum,0.1,28,0.26720647773279355,6,7,3.0923752784729004,2.9545655250549316,training,500,0,3.6517930030822754,0.051152303944463316,0.04308164119720459,0.006477695041232639,0.017129669189453123,0.06574003319991262,0.036932482038225446
initial_bursting,nm_guarino,0.1,28,0.9999999999999999,7,7,0.8618637919425964,0.04905633628368378,training,506,0,0.910383939743042,0.030426036972782008,0.06169478239394177,0.027473083183482395,0.09305229799041882,0.06663832539413675,0.02293950530444054
initial_bursting,grad_guarino,0.1,29,0.9999999999999999,7,7,0.24930095672607422,0.16451646387577057,training,500,1,2.061370849609375,0.01984007462211277,0.04151773452758789,0.005809360080295139,0.038088531494140626,0.048236740262884846,0.050228118896484375
initial_bursting,grad_vanrossum,0.1,29,0.9999999999999999,7,7,2.190530776977539,0.9325872659683228,training,500,1,3.52018141746521,0.020045272163722826,0.0356295108795166,0.006856791178385417,0.03997283935546875,0.0457574631038465,0.051574271065848214
initial_bursting,nm_guarino,0.1,29,0.9999999999999999,7,7,0.24923007190227509,0.013889722526073456,training,816,1,1.132993221282959,0.05420553272388232,0.17576106300071803,0.021406756309365466,0.042503393021246436,0.04850799345289821,0.0185439020497928
initial_bursting,grad_guarino,0.2,0,0.9999999999999999,7,7,0.4532216191291809,0.21185629069805145,training,500,0,2.1340060234069824,0.1059562351392663,0.17417478561401367,0.05304361979166667,0.014824371337890625,0.013947085330360815,0.07564348493303572
initial_bursting,grad_vanrossum,0.2,0,0.6031746031746031,7,7,2.5842809677124023,2.0027875900268555,training,500,0,3.879504919052124,0.10684675133746603,0.14275431632995605,0.04831203884548611,0.00490478515625,0.006802496157194439,0.08533673967633928
initial_bursting,nm_guarino,0.2,0,0.9999999999999999,7,7,0.45309948921203613,0.017099512740969658,training,686,0,1.0662097930908203,0.0672279933392479,0.22769622663744982,0.10137319494058122,0.014473178127659879,0.005411410304685206,0.026466483065455293
initial_bursting,grad_guarino,0.2,1,0.14901960784313723,8,7,1.6062363386154175,0.8384823799133301,training,500,0,2.203861951828003,0.002824866253396739,0.024970054626464844,0.09583333333333334,0.00853485107421875,0.040040129109432825,0.1593815394810268
initial_bursting,grad_vanrossum,0.2,1,0.6031746031746031,7,7,3.3883614540100098,2.056781053543091,training,500,0,3.9769952297210693,0.0014544943104619565,0.016386985778808594,0.08643544514973958,0.0134820556640625,0.04710681814896433,0.11729376656668526
initial_bursting,nm_guarino,0.2,1,0.9999999999999999,7,7,1.2061148881912231,0.03602380305528641,training,647,0,1.0639762878417969,0.029135338839703605,0.04361833054341835,0.0735750742695681,0.0032852550633177204,0.026772679817958705,0.014027291356134697
initial_bursting,grad_guarino,0.2,2,0.2352941176470588,10,7,2.9482486248016357,2.0869977474212646,training,500,0,2.132045030593872,0.005260036302649457,0.14024507999420166,0.09412129720052083,0.13825149536132814,0.013867717040212531,0.00541839599609375
initial_bursting,grad_vanrossum,0.2,2,0.09375,9,7,3.5907630920410156,3.2614965438842773,training,500,0,4.461071014404297,0.004448069696841033,0.09058332443237305,0.08886871337890626,0.1419340515136719,0.009903594067222193,0.019778551374162946
initial_bursting,nm_guarino,0.2,2,0.9999999999999999,7,7,2.0481553077697754,0.023446690291166306,training,563,0,1.0021607875823975,0.031013237471442964,0.08689576064082138,0.008329184723225403,0.018710219958758215,0.0075960687199067775,0.012103939450413747
initial_bursting,grad_guarino,0.2,3,0.2890625,9,7,3.158383846282959,1.9793952703475952,training,500,0,2.079998016357422,0.0767605325450068,0.12645936012268066,0.07881096733940972,0.0276708984375,0.008360523926584344,0.21552832467215402
initial_bursting,grad_vanrossum,0.2,3,0.2352941176470588,10,7,3.478506565093994,3.4064784049987793,training,500,0,3.6427628993988037,0.07995386538298234,0.0375058650970459,0.06258646647135417,0.002971649169921875,0.02712019493705348,0.18483374459402901
initial_bursting,nm_guarino,0.2,3,0.9999999999999999,7,7,2.2582664489746094,0.04644382745027542,training,552,0,0.9349830150604248,0.05668131775740359,0.03263947830894809,0.057044802299130185,0.045083382594061444,0.03505325020037726,0.01677512723561908
initial_bursting,grad_guarino,0.2,4,0.12499999999999997,5,7,2.717183828353882,2.493377208709717,training,500,0,2.0508389472961426,0.0046000605044157605,0.070639967918396,0.12484724256727431,0.10325790405273437,0.06873233694779246,0.055423736572265625
initial_bursting,grad_vanrossum,0.2,4,-0.08333333333333337,5,7,3.7808070182800293,3.7808070182800293,init,500,0,3.9125208854675293,0.0038480565865738653,0.04931478581555848,0.12877999503435136,0.10996639614172864,0.07753564773530323,0.05352169923771015
initial_bursting,nm_guarino,0.2,4,0.9999999999999999,7,7,2.3172144889831543,0.07727769017219543,training,575,0,0.9888899326324463,0.025632826460399064,0.096794254148588,0.01900602816726986,0.10399218684867349,0.07623800060227938,0.039920797691600084
initial_bursting,grad_guarino,0.2,5,0.12499999999999997,5,7,2.3520877361297607,2.249209403991699,training,500,0,2.0805606842041016,0.050652081033457884,0.044287681579589844,0.018948872884114582,0.15803421020507813,0.010372688895777651,0.037328883579799105
initial_bursting,grad_vanrossum,0.2,5,0.12499999999999997,5,7,3.659882068634033,3.361278533935547,training,500,0,3.566394805908203,0.05254105277683424,0.09660124778747559,0.02873162163628472,0.17442367553710938,0.03199195861816406,0.05343333653041295
initial_bursting,nm_guarino,0.2,5,0.9999999999999999,7,7,1.9521108865737915,0.02667148783802986,training,1000,0,1.2606558799743652,0.01459758519188471,0.09116294485151144,0.06743831034114009,0.018962970856271966,0.01880656085869715,0.02388162383235815
initial_bursting,grad_guarino,0.2,6,-0.04705882352941181,8,7,1.8605873584747314,0.7997164726257324,training,500,0,2.0593018531799316,0.02632492728855299,0.022526860237121582,0.020478312174479166,0.12196517944335937,0.06194781002245451,0.054882267543247765
initial_bursting,grad_vanrossum,0.2,6,0.09375,9,7,3.657564878463745,3.2486441135406494,training,500,0,3.631011962890625,0.030151168159816576,0.13311398029327393,0.039733039008246526,0.15634490966796874,0.017829455827411852,0.02012514386858259
initial_bursting,nm_guarino,0.2,6,0.9999999999999999,7,7,1.4605013132095337,0.041855331510305405,training,531,0,0.9290900230407715,0.02693075547620565,0.09894235436839716,0.030037808389532,0.03287289036429883,0.026668325064979317,0.02412509595841783
initial_bursting,grad_guarino,0.2,7,0.14901960784313723,8,7,1.20305335521698,0.8461607694625854,training,500,1,2.053920030593872,0.04610595703125,0.16401445865631104,0.10281287299262153,0.0411859130859375,0.07151832078632556,0.045648629324776785
initial_bursting,grad_vanrossum,0.2,7,0.9999999999999999,7,7,3.1953728199005127,0.7727533578872681,training,500,1,3.7328951358795166,0.043538234544836955,0.2205723524093628,0.09099833170572917,0.01557220458984375,0.10775508378681384,0.02216219220842634
initial_bursting,nm_guarino,0.2,7,0.9999999999999999,7,7,1.1029642820358276,0.045465826988220215,training,979,1,1.2399957180023193,0.014444052711303603,0.19250899955868572,0.05310331227559794,0.03261264786860295,0.06156372260513541,0.007174179803291736
initial_bursting,grad_guarino,0.2,8,-0.04705882352941181,8,7,0.9209309220314026,0.7459577322006226,training,500,1,2.0322110652923584,0.006185581373131794,0.09525704383850098,0.09007466634114583,0.05329055786132812,0.04168696152536493,0.009171949114118304
initial_bursting,grad_vanrossum,0.2,8,0.34509803921568627,8,7,2.881587028503418,2.594208240509033,training,500,1,3.5464179515838623,0.006070344344429348,0.06313538551330566,0.08968692355685765,0.06363250732421875,0.053280074345438105,0.023070962088448662
initial_bursting,nm_guarino,0.2,8,0.9999999999999999,7,7,0.8208560347557068,0.05774196237325668,training,850,1,1.153268814086914,0.021442408259785047,0.051689944217729655,0.07070548503798982,0.03294472779913917,0.04975473169580312,0.01098701706396363
initial_bursting,grad_guarino,0.2,9,0.9999999999999999,7,7,1.1242305040359497,0.3145225942134857,training,500,0,2.3631699085235596,0.06247963283372962,0.0645294189453125,0.056126234266493054,0.0127716064453125,0.07736593798587196,0.10123465401785714
initial_bursting,grad_vanrossum,0.2,9,0.6031746031746031,7,7,2.9692628383636475,2.4500880241394043,training,500,0,3.5595510005950928,0.06107409933338995,0.04994010925292969,0.06328972710503472,0.02081756591796875,0.06752453665984304,0.09933755057198661
initial_bursting,nm_guarino,0.2,9,0.9999999999999999,7,7,1.024277925491333,0.05959077551960945,training,676,0,1.7606258392333984,0.0319162204296086,0.11116222068420134,0.020948070420239637,0.036338213491610816,0.029745023308141445,0.02463577461065784
initial_bursting,grad_guarino,0.2,10,0.9999999999999999,7,7,0.5120302438735962,0.25073516368865967,training,500,1,2.0993728637695312,0.06424189028532609,0.023577332496643066,0.12009243435329861,0.056064300537109375,0.00011658668518066406,0.08623548235212053
initial_bursting,grad_vanrossum,0.2,10,0.26720647773279355,6,7,3.1556904315948486,2.8737051486968994,training,500,1,3.5994679927825928,0.06853518278702446,0.09874355792999268,0.09796973334418403,0.0166265869140625,0.05140210452832674,0.10058201381138393
initial_bursting,nm_guarino,0.2,10,0.9999999999999999,7,7,0.5121411681175232,0.008695363067090511,training,720,1,1.0798039436340332,0.008076044568911154,0.06599135035224712,0.00928127757228386,0.02141814356731544,0.020959810023061652,1.651455765535762e-05
initial_bursting,grad_guarino,0.2,11,0.06477732793522269,6,7,1.1857824325561523,1.1259058713912964,training,500,0,2.074331045150757,0.06645408298658288,0.13469529151916504,0.07599978976779515,0.033708953857421876,0.08497111420882375,0.030612291608537946
initial_bursting,grad_vanrossum,0.2,11,0.26720647773279355,6,7,2.923038959503174,2.8977108001708984,training,500,0,3.5050060749053955,0.06660640550696331,0.13179314136505127,0.07506273057725694,0.033262939453125,0.08421139968068976,0.01985560825892857
initial_bursting,nm_guarino,0.2,11,0.9999999999999999,7,7,1.0858339071273804,0.0516967698931694,training,837,0,1.1594409942626953,0.10942340441206966,0.1535914681650703,0.03876975292795224,0.06928153418510676,0.09079554001811933,0.016898110825013444
initial_bursting,grad_guarino,0.2,12,0.4313725490196078,10,7,4.544556140899658,3.2414157390594482,training,500,1,2.077380895614624,0.023643825365149456,0.0721428394317627,0.03773193359375,0.0901458740234375,0.03749691185198332,0.05269590105329241
initial_bursting,grad_vanrossum,0.2,12,0.2352941176470588,10,7,4.370340347290039,3.5826399326324463,training,500,1,3.612760066986084,0.023393116826596467,0.06849455833435059,0.03646291097005208,0.089715576171875,0.036379644745274595,0.05029754638671875
initial_bursting,nm_guarino,0.2,12,0.9999999999999999,7,7,2.944431781768799,0.023587362840771675,training,711,1,1.0717098712921143,0.016856929930817506,0.09863162962244365,0.059057201001505806,0.06048791169184483,0.05163029220755687,0.006449963807206619
initial_bursting,grad_guarino,0.2,13,0.8015873015873016,7,7,0.7329072952270508,0.4399506449699402,training,500,1,2.1524200439453125,0.07125861126443614,0.0592341423034668,0.10195956759982638,0.04519638061523437,0.05685862741972271,0.12132088797433035
initial_bursting,grad_vanrossum,0.2,13,0.9999999999999999,7,7,3.169651985168457,1.7459173202514648,training,500,1,3.6137661933898926,0.07201664136803669,0.07807779312133789,0.09805348714192709,0.04734375,0.05993316048070004,0.11503393990652902
initial_bursting,nm_guarino,0.2,13,0.9999999999999999,7,7,0.6327944993972778,0.052534811198711395,training,487,1,0.8896501064300537,0.05039513897623895,0.011901611724814964,0.10914153976950414,0.003592151201623892,0.033208900054319763,0.008587210201539668
initial_bursting,grad_guarino,0.2,14,0.9999999999999999,7,7,2.0631017684936523,0.025609243661165237,training,500,0,2.1032299995422363,0.02592508067255435,0.3128511905670166,0.02988925509982639,0.03482574462890625,0.05052602918524491,0.02455291748046875
initial_bursting,grad_vanrossum,0.2,14,0.09375,9,7,3.1573803424835205,3.0789971351623535,training,500,0,3.5791571140289307,0.03051970108695652,0.16618680953979492,0.05463646782769097,0.0785528564453125,0.0031160555387798106,0.05509131295340402
initial_bursting,nm_guarino,0.2,14,0.9999999999999999,7,7,1.6629958152770996,0.027999915182590485,training,856,0,1.2025551795959473,0.010719800419214765,0.14140537604572567,0.014030193356315914,0.009870496308117253,0.003332871812606278,0.01874068255094191
initial_bursting,grad_guarino,0.2,15,0.06477732793522269,6,7,2.2371296882629395,1.287846565246582,training,500,0,2.069786310195923,0.06752677585767664,0.07052910327911377,0.021270412868923613,0.16826736450195312,0.02757121387280916,0.0004900251116071429
initial_bursting,grad_vanrossum,0.2,15,0.06477732793522269,6,7,3.7294225692749023,3.463364362716675,training,500,0,3.5440921783447266,0.06784986413043478,0.05852341651916504,0.018080308702256943,0.1710162353515625,0.02806989770186575,0.016145215715680804
initial_bursting,nm_guarino,0.2,15,0.9999999999999999,7,7,1.8371574878692627,0.03873703256249428,training,625,0,0.9951310157775879,0.006578818050728515,0.10231070213275584,0.042967240161187366,0.06206459299642859,0.026978375110216064,0.03173185071620586
initial_bursting,grad_guarino,0.2,16,0.34509803921568627,8,7,1.7567007541656494,1.1008780002593994,training,500,0,2.0906221866607666,0.12429179315981657,0.009613037109375,0.0842649671766493,0.09389129638671875,0.002952406280919125,0.08271048409598214
initial_bursting,grad_vanrossum,0.2,16,0.09375,9,7,3.564037561416626,3.2508366107940674,training,500,0,3.581890106201172,0.12606061852496603,0.054012298583984375,0.09356180826822917,0.07923477172851562,0.027813560084292765,0.09765614100864956
initial_bursting,nm_guarino,0.2,16,0.9999999999999999,7,7,1.3566185235977173,0.012544344179332256,training,550,0,0.9700067043304443,0.05635092445742746,0.13457672138370125,0.07734095220052319,0.031863091493810315,0.019710702210360198,0.013221025964651696
initial_bursting,grad_guarino,0.2,17,-0.08333333333333337,5,7,2.111626148223877,2.111626148223877,init,500,0,2.376002073287964,0.12560152301402083,0.0077581508868771465,0.0065305727221543625,0.1209731160844396,0.0384703471244312,0.0894816054183313
initial_bursting,grad_vanrossum,0.2,17,0.12499999999999997,5,7,3.567594528198242,3.2910337448120117,training,500,0,3.7078850269317627,0.1263098675271739,0.028100013732910156,0.010153537326388889,0.127481689453125,0.029904108298452275,0.08404639107840402
initial_bursting,nm_guarino,0.2,17,0.9999999999999999,7,7,1.7116450071334839,0.040822453796863556,training,809,0,1.144249677658081,0.12176882379093878,0.01519547957943157,0.051562178686358116,0.006572459358878291,0.03602929102227225,0.0027210980844289776
initial_bursting,grad_guarino,0.2,18,0.2063492063492063,7,7,0.684947669506073,0.3569839298725128,training,500,0,2.068558931350708,0.04882401176120924,0.1864687204360962,0.03432091606987847,0.028436126708984374,0.06300312594363564,0.11914127894810268
initial_bursting,grad_vanrossum,0.2,18,0.5411764705882354,8,7,3.0774800777435303,2.644496440887451,training,500,0,3.6533849239349365,0.04711071511973505,0.1325545310974121,0.042828369140625,0.01732696533203125,0.0485611965781764,0.11926149640764509
initial_bursting,nm_guarino,0.2,18,0.9999999999999999,7,7,0.5848364233970642,0.01717403717339039,training,757,0,1.278653860092163,0.11052680602562065,0.21578207936713012,0.10595544171287151,0.04949284495513723,0.03733512402939822,0.007760113656520876
initial_bursting,grad_guarino,0.2,19,-0.13765182186234817,6,7,0.9834208488464355,0.8746235370635986,training,500,1,2.100093126296997,0.05571315599524457,0.0345534086227417,0.08812476264105903,0.14056686401367188,0.061602695992118435,0.02092230660574777
initial_bursting,grad_vanrossum,0.2,19,0.06477732793522269,6,7,2.9163410663604736,2.8427016735076904,training,500,1,3.8771750926971436,0.05482191002887228,0.0076482295989990234,0.0926239013671875,0.14932327270507811,0.05015095911527935,0.018247549874441965
initial_bursting,nm_guarino,0.2,19,0.9999999999999999,7,7,0.8834733366966248,0.042018525302410126,training,561,1,0.9586300849914551,0.0608036046407062,0.004820763645841275,0.04735169290619739,0.08451717915657753,0.05126657107084704,0.013437799417957511
initial_bursting,grad_guarino,0.2,20,0.9999999999999999,7,7,0.46094298362731934,0.13969194889068604,training,500,0,2.097252130508423,0.08206727401069973,0.14346075057983398,0.0581419203016493,0.11169082641601563,0.04125113236276727,0.052505602155412945
initial_bursting,grad_vanrossum,0.2,20,0.26720647773279355,6,7,3.4497992992401123,3.178250789642334,training,500,0,3.6847591400146484,0.07724748694378397,0.0005106925964355469,0.03393419053819444,0.15644302368164062,0.10010660322088945,0.04898648943219866
initial_bursting,nm_guarino,0.2,20,0.9999999999999999,7,7,0.4610047936439514,0.12364105880260468,training,562,0,0.947608232498169,0.09859969985890488,0.06922214597097431,0.07516176545418034,0.08164252346799117,0.06341113012145383,0.023795117529174903
initial_bursting,grad_guarino,0.2,21,0.8015873015873016,7,7,0.6657713055610657,0.4954095780849457,training,500,0,2.106614828109741,0.009381766941236413,0.0007939338684082031,0.046284315321180554,0.08465164184570312,0.08340674952456825,0.15547594342912946
initial_bursting,grad_vanrossum,0.2,21,0.5411764705882354,8,7,3.216665506362915,2.8017258644104004,training,500,0,3.822258949279785,0.009802378778872283,0.012658238410949707,0.04839697943793403,0.08067733764648438,0.0780189037322998,0.15704705374581474
initial_bursting,nm_guarino,0.2,21,0.9999999999999999,7,7,0.5656579732894897,0.08612292259931564,training,715,0,1.084049940109253,0.0010502130300851752,0.005734891918846241,0.10262243342774961,0.006734528641070483,0.05915968645677248,0.004089688102429534
initial_bursting,grad_guarino,0.2,22,0.9999999999999999,7,7,0.2726602852344513,0.27266019582748413,training,500,1,2.0596280097961426,0.08636448072350543,0.05295097827911377,0.014746941460503472,0.027009124755859374,0.05263157894736842,0.07835300990513393
initial_bursting,grad_vanrossum,0.2,22,0.9999999999999999,7,7,1.7981442213058472,1.40455961227417,training,500,1,3.5834968090057373,0.08614707615064537,0.05920088291168213,0.015858120388454862,0.02900909423828125,0.050000015058015525,0.07978155953543527
initial_bursting,nm_guarino,0.2,22,0.9999999999999999,7,7,0.2726838290691376,0.02931821346282959,training,641,1,1.001451015472412,0.023643132693472624,0.08340460607395372,0.06335271143081544,0.05739931727108655,0.04836537377703974,0.0010522154125009056
initial_bursting,grad_guarino,0.2,23,0.06477732793522269,6,7,1.2382534742355347,0.8702750205993652,training,500,0,2.0707669258117676,0.07746800961701766,0.17492830753326416,0.029904005262586804,0.04717987060546875,0.04669603548551861,0.10210854666573661
initial_bursting,grad_vanrossum,0.2,23,0.26720647773279355,6,7,3.226325035095215,2.9626262187957764,training,500,0,3.5897939205169678,0.07632824441661006,0.1405620574951172,0.03616146511501736,0.05852584838867188,0.0622362588581286,0.09348613194056919
initial_bursting,nm_guarino,0.2,23,0.9999999999999999,7,7,1.1383002996444702,0.09670381993055344,training,572,0,1.026979923248291,0.06768477491560668,0.12678062410258395,0.0024501469728066797,0.028607561199109455,0.07134431246594682,0.03253207089737568
initial_bursting,grad_guarino,0.2,24,-0.3888888888888889,7,7,0.6488680243492126,0.6488680243492126,init,500,0,2.4061601161956787,0.08143528570748663,0.02300888185622929,0.08417031249672327,0.024772525530844688,0.048867538806988985,0.15083941700179426
initial_bursting,grad_vanrossum,0.2,24,0.40476190476190477,7,7,3.6462795734405518,2.5446293354034424,training,500,0,3.7824208736419678,0.08038482666015626,0.009143710136413574,0.07861090766059028,0.016383819580078125,0.04009443835208291,0.14971869332449778
initial_bursting,nm_guarino,0.2,24,0.9999999999999999,7,7,0.6487581729888916,0.009396216832101345,training,665,0,1.1375579833984375,0.10429216475361984,0.23975248886685763,0.10011892045807763,0.05177731540724267,0.03639921995319378,0.007761866284036094
initial_bursting,grad_guarino,0.2,25,-0.24313725490196084,8,7,0.9403791427612305,0.9136659502983093,training,500,1,3.0052459239959717,0.1231544826341712,0.11362385749816895,0.028997294108072915,0.035357513427734376,0.04964439492476614,0.015927233014787948
initial_bursting,grad_vanrossum,0.2,25,0.34509803921568627,8,7,3.7868356704711914,2.397226572036743,training,500,1,3.594421863555908,0.12460864523182745,0.07783102989196777,0.02167137993706597,0.023487091064453125,0.06586134747454994,0.006272561209542411
initial_bursting,nm_guarino,0.2,25,0.9999999999999999,7,7,0.8403105139732361,0.10064530372619629,training,994,1,1.2924489974975586,0.10085141434860272,0.10864292475266213,0.08448670726905018,0.05525494584770797,0.05245187264924557,0.021388443571758637
initial_bursting,grad_guarino,0.2,26,-0.04705882352941181,8,7,1.0226516723632812,0.8670017123222351,training,500,1,2.115366220474243,0.009098484205163043,0.016207575798034668,0.08220418294270833,0.08606338500976562,0.04414119845942447,0.1580226353236607
initial_bursting,grad_vanrossum,0.2,26,0.6031746031746031,7,7,2.637673854827881,2.1393933296203613,training,500,1,3.961319923400879,0.007738461701766304,0.0714179277420044,0.08863067626953125,0.105396728515625,0.018703523435090717,0.17337134225027903
initial_bursting,nm_guarino,0.2,26,0.9999999999999999,7,7,0.9225253462791443,0.04050951078534126,training,589,1,1.0418057441711426,0.018787494700620137,0.0276125166612613,0.035381360622500954,0.09566173088921545,0.051927923429457935,0.022729417284611485
initial_bursting,grad_guarino,0.2,27,-0.3888888888888889,7,7,0.44417810440063477,0.44417810440063477,init,500,1,2.2722208499908447,0.06546579944980559,0.015003285751117978,0.005977548808657376,0.017003427759503892,0.05263157894736842,0.0774020014383601
initial_bursting,grad_vanrossum,0.2,27,0.34509803921568627,8,7,3.355563163757324,2.742112398147583,training,500,1,3.7018609046936035,0.06744776186735733,0.07275223731994629,0.016082424587673613,0.001322479248046875,0.08077773294950787,0.0828110831124442
initial_bursting,nm_guarino,0.2,27,0.9999999999999999,7,7,0.4441061317920685,0.056887201964855194,training,616,1,1.0161020755767822,0.04523760840535248,0.059327078983978376,0.11431934050734943,0.017129789236877004,0.05131922989765764,0.025305844614475704
initial_bursting,grad_guarino,0.2,28,0.06477732793522269,6,7,2.155341148376465,1.58427894115448,training,500,0,2.150499105453491,0.10002016813858695,0.028407931327819824,0.025472005208333332,0.05244277954101562,0.10685544264943976,0.08939252580915179
initial_bursting,grad_vanrossum,0.2,28,0.26720647773279355,6,7,3.830080509185791,2.970017194747925,training,500,0,3.6176798343658447,0.09602395762567935,0.064841628074646,0.04780697292751736,0.083206787109375,0.06534867537649054,0.13363015311104912
initial_bursting,nm_guarino,0.2,28,0.9999999999999999,7,7,1.755365014076233,0.0942537933588028,training,518,0,0.9969310760498047,0.08274417686301487,0.1222547458160379,0.05947169011483374,0.16952309176586566,0.12809363798381032,0.04129061713361933
initial_bursting,grad_guarino,0.2,29,0.40476190476190477,7,7,0.3987787961959839,0.3987787365913391,training,500,1,2.321945905685425,0.03895396356997283,0.10391080379486084,0.007907443576388888,0.0694970703125,0.05263157894736842,0.09568492344447545
initial_bursting,grad_vanrossum,0.2,29,0.9999999999999999,7,7,2.4615848064422607,1.2855433225631714,training,500,1,3.929176092147827,0.039434748110563855,0.11866295337677002,0.012644110785590277,0.06505386352539062,0.058407802330820185,0.08582502092633928
initial_bursting,nm_guarino,0.2,29,0.9999999999999999,7,7,0.39889317750930786,0.0070544020272791386,training,501,1,0.9256420135498047,0.017591814704462527,0.12143517819296634,0.030081722936181957,0.08834897565515717,0.050678564699582186,0.00013331259905230907
initial_bursting,grad_guarino,0.4,0,-0.04705882352941181,8,7,1.5897108316421509,0.9170345664024353,training,177,1,1.553283929824829,0.17491335661514945,0.3001312017440796,0.09503241644965278,0.01508819580078125,0.02091770423086066,0.17507193429129464
initial_bursting,grad_vanrossum,0.4,0,0.14901960784313723,8,7,3.2355194091796875,2.7449607849121094,training,500,1,3.9723188877105713,0.17472554082455843,0.296492338180542,0.0946931627061632,0.013339996337890625,0.018234880347000926,0.17405297415597099
initial_bursting,nm_guarino,0.4,0,0.9999999999999999,7,7,1.1895900964736938,0.023341260850429535,training,652,1,1.0337400436401367,0.17058196691407893,0.22394127960965093,0.1094316272775163,0.05239613623836647,0.006176634132612578,0.0017634926340828576
